seed,phase_C_tick,cv_early,cv_late,delta
261,3850,0.23599999999999993,0.046021,-0.18997899999999993
262,3850,0.32469000000000003,0.04030049999999999,-0.2843895000000001
263,4950,0.268155,0.0419355,-0.22621949999999996
264,3500,0.1246,0.0403245,-0.0842755
265,4250,0.28070000000000006,0.04172650000000001,-0.23897350000000006
266,4450,0.2869400000000001,0.042170000000000006,-0.24477000000000007
267,3800,0.240975,0.0423925,-0.1985825
268,5300,0.21046,0.041149000000000005,-0.169311
269,4400,0.285675,0.041727,-0.243948
270,8900,0.118945,0.0421935,-0.0767515
271,5250,0.19427500000000003,0.0430025,-0.15127250000000003
272,4400,0.277125,0.039898,-0.23722700000000002
273,4850,0.2552249999999999,0.042276999999999995,-0.21294799999999992
274,5150,0.23135000000000003,0.042143999999999994,-0.18920600000000004
275,3950,0.32287,0.040451999999999995,-0.282418
276,5100,0.22255999999999995,0.041606000000000004,-0.18095399999999995
277,3650,0.32037,0.042639,-0.277731
278,5600,0.22709000000000001,0.0405655,-0.1865245
279,4900,0.25847,0.0415445,-0.2169255
280,4850,0.24490000000000006,0.040064,-0.20483600000000007
281,4800,0.25302,0.041006999999999995,-0.21201300000000003
282,3800,0.31567500000000004,0.0424295,-0.27324550000000003
283,4950,0.26027000000000006,0.042266500000000005,-0.21800350000000004
284,3750,0.33758,0.041107,-0.296473
285,4250,0.136805,0.040367999999999994,-0.09643700000000002
286,3850,0.32626,0.03867,-0.28759
287,4650,0.26587,0.041034499999999995,-0.2248355
288,3750,0.0986,0.041379,-0.057220999999999994
289,3800,0.3451000000000001,0.042571000000000005,-0.30252900000000005
290,5000,0.21488999999999997,0.03980499999999999,-0.175085
291,4350,0.26691999999999994,0.042456499999999994,-0.22446349999999993
292,3950,0.28462000000000004,0.0428705,-0.24174950000000003
293,3650,0.352385,0.0389465,-0.3134385
295,4850,0.263615,0.039779499999999995,-0.2238355
296,3900,0.29030500000000004,0.039427500000000004,-0.25087750000000003
297,3900,0.19148499999999996,0.0429735,-0.14851149999999996
298,3700,0.32511,0.041090999999999996,-0.284019
299,8400,0.13932999999999995,0.043439,-0.09589099999999995
300,4200,0.283955,0.039704500000000004,-0.2442505
301,3650,0.15663500000000002,0.041690500000000005,-0.11494450000000002
302,4200,0.269265,0.0407075,-0.22855749999999997
303,3900,0.33100500000000005,0.042523500000000006,-0.28848150000000006
304,5250,0.24061500000000002,0.0410815,-0.19953350000000003
305,4450,0.26960000000000006,0.041124999999999995,-0.22847500000000007
306,4400,0.30687999999999993,0.0435465,-0.26333349999999994
307,4300,0.13657,0.040092499999999996,-0.0964775
309,4200,0.27643499999999993,0.041865999999999993,-0.23456899999999994
310,3800,0.331025,0.042048,-0.28897700000000004
311,4250,0.25501000000000007,0.040297,-0.21471300000000007
312,4300,0.2825100000000001,0.040217,-0.2422930000000001
313,4150,0.163935,0.042298999999999996,-0.121636
314,4350,0.2733749999999999,0.04064550000000001,-0.23272949999999992
315,4300,0.2760000000000001,0.041405,-0.23459500000000008
316,4850,0.25959000000000004,0.042187999999999996,-0.21740200000000004
317,3850,0.24641499999999997,0.040042,-0.20637299999999997
318,4850,0.26196,0.041057500000000004,-0.22090250000000003
319,4900,0.260165,0.04415299999999999,-0.21601199999999998
320,4850,0.2661899999999999,0.042064,-0.22412599999999994
321,4400,0.2661500000000001,0.041275000000000006,-0.2248750000000001
322,5400,0.23320500000000002,0.043224,-0.189981
323,5450,0.22101500000000002,0.042296999999999994,-0.17871800000000002
324,3800,0.09779999999999997,0.0420695,-0.05573049999999997
325,5050,0.2470100000000001,0.044262499999999996,-0.20274750000000008
326,4900,0.249705,0.04194200000000001,-0.207763
327,3850,0.3068199999999999,0.041296,-0.2655239999999999
328,3900,0.31522000000000006,0.043116,-0.27210400000000007
329,3900,0.28924500000000003,0.039978,-0.24926700000000002
330,4600,0.2619949999999999,0.04175749999999999,-0.22023749999999992
331,4000,0.19751999999999997,0.045129999999999997,-0.15238999999999997
332,4400,0.285235,0.042311999999999995,-0.24292300000000003
333,5400,0.25554000000000004,0.040018000000000005,-0.21552200000000005
334,3750,0.13710000000000006,0.0416625,-0.09543750000000006
335,3750,0.3444900000000001,0.0432365,-0.30125350000000006
336,4150,0.3278,0.0422995,-0.2855005
337,4100,0.288555,0.041021,-0.247534
338,5350,0.21441000000000004,0.03947900000000001,-0.17493100000000003
339,5300,0.18329999999999996,0.041655500000000005,-0.14164449999999995
340,4350,0.286925,0.039884,-0.24704099999999998
341,4700,0.22968499999999997,0.040541,-0.18914399999999998
342,4000,0.2996499999999999,0.044009,-0.2556409999999999
344,4300,0.28349,0.039736,-0.24375400000000003
345,3750,0.344885,0.04085949999999999,-0.3040255
346,4750,0.23912,0.0416185,-0.1975015
347,5200,0.24487500000000004,0.04179400000000001,-0.203081
348,4750,0.25895999999999997,0.044733,-0.21422699999999997
350,3450,0.26890000000000003,0.042010500000000006,-0.22688950000000002
352,4700,0.24566499999999994,0.04365650000000001,-0.20200849999999992
353,5300,0.21558000000000002,0.040655000000000004,-0.17492500000000002
354,4050,0.22758000000000003,0.0434825,-0.18409750000000003
355,5200,0.18176999999999996,0.042619,-0.13915099999999997
356,3700,0.23667499999999997,0.041391500000000005,-0.19528349999999997
357,4200,0.278115,0.043678,-0.234437
358,7900,0.13958500000000001,0.041105,-0.09848000000000001
359,3950,0.30721000000000004,0.045563,-0.261647
360,3700,0.299805,0.0420435,-0.2577615
361,14200,0.22961499999999999,0.040764499999999995,-0.18885049999999998
362,3850,0.32916000000000006,0.0415325,-0.28762750000000004
363,5250,0.24508000000000005,0.041872,-0.20320800000000006
364,4350,0.27361,0.041396999999999996,-0.23221300000000003
365,4200,0.2804150000000001,0.042832999999999996,-0.23758200000000007
366,4250,0.27566500000000005,0.042223500000000004,-0.23344150000000005
367,4100,0.26202,0.04350099999999999,-0.218519
368,9000,0.1396,0.0419815,-0.0976185
369,3850,0.0866,0.04017250000000001,-0.04642749999999999
370,4150,0.2835850000000001,0.042577,-0.24100800000000008
371,5100,0.273745,0.04132400000000001,-0.23242100000000002
372,3800,0.36,0.044066999999999995,-0.315933
373,4900,0.26548,0.040898000000000004,-0.224582
374,4900,0.2638749999999999,0.040419000000000004,-0.2234559999999999
375,5350,0.23576000000000005,0.0409215,-0.19483850000000005
376,4850,0.27429,0.04046600000000001,-0.23382399999999998
377,4100,0.15784499999999999,0.04451499999999999,-0.11332999999999999
378,3650,0.3307800000000001,0.039085,-0.2916950000000001
379,4200,0.174255,0.038853,-0.135402
380,3750,0.3352299999999999,0.04111499999999999,-0.2941149999999999
381,4700,0.25890500000000005,0.0417655,-0.21713950000000004
382,4950,0.2619000000000001,0.043465500000000004,-0.2184345000000001
383,7750,0.14525999999999997,0.0411465,-0.10411349999999997
384,5650,0.17253499999999997,0.041862500000000004,-0.13067249999999997
385,3850,0.33711499999999994,0.0413105,-0.2958044999999999
386,9150,0.10121499999999999,0.040746000000000004,-0.06046899999999998
387,3650,0.18339999999999995,0.041651999999999995,-0.14174799999999996
388,5650,0.13910499999999995,0.0415935,-0.09751149999999995
389,3950,0.3784,0.039613,-0.338787
390,5000,0.23210500000000006,0.04305149999999999,-0.18905350000000007
391,4250,0.26550499999999994,0.04065300000000001,-0.22485199999999994
392,4200,0.28272,0.0410745,-0.2416455
393,3850,0.30364499999999994,0.04142799999999999,-0.2622169999999999
394,4050,0.3275799999999999,0.0422655,-0.2853144999999999
395,4300,0.21857500000000002,0.04220299999999999,-0.17637200000000003
396,3850,0.30571000000000004,0.040310500000000006,-0.2653995
397,4200,0.28731500000000004,0.042369,-0.24494600000000005
398,3900,0.33111999999999997,0.0407745,-0.2903455
399,4100,0.177285,0.041366999999999994,-0.135918
401,3800,0.3093499999999999,0.0420025,-0.2673474999999999
402,3900,0.32773,0.04357050000000001,-0.2841595
403,4300,0.27535000000000004,0.04103,-0.23432000000000003
404,4250,0.26568,0.03876500000000001,-0.22691500000000003
405,4500,0.2838399999999999,0.04280800000000001,-0.2410319999999999
406,4550,0.276025,0.0421105,-0.23391450000000003
407,4050,0.327445,0.041283999999999994,-0.286161
408,3850,0.301105,0.039833499999999994,-0.2612715
409,4300,0.26797499999999996,0.0379955,-0.22997949999999995
410,5250,0.21723999999999996,0.040568,-0.17667199999999997
411,9650,0.10825500000000002,0.0393355,-0.06891950000000002
412,4250,0.27538000000000007,0.042795,-0.23258500000000007
413,3750,0.2810399999999999,0.039841499999999995,-0.2411984999999999
414,4500,0.295655,0.04090149999999999,-0.2547535
415,3800,0.3143300000000001,0.04078299999999999,-0.2735470000000001
416,4700,0.275665,0.0402855,-0.2353795
417,3900,0.3192100000000001,0.041688,-0.2775220000000001
418,5300,0.19098,0.039967499999999996,-0.15101250000000002
419,5350,0.22046999999999994,0.040656,-0.17981399999999995
420,5250,0.24189000000000008,0.040126999999999996,-0.20176300000000008
421,4250,0.2977250000000001,0.040172,-0.2575530000000001
422,3650,0.33330000000000004,0.04280849999999999,-0.29049150000000007
423,4150,0.1323,0.040672999999999994,-0.09162700000000001
424,4200,0.30625,0.044064,-0.26218600000000003
425,3850,0.220865,0.041257,-0.179608
426,3650,0.3744399999999999,0.04529450000000001,-0.32914549999999987
427,4800,0.28735,0.042108,-0.245242
428,4050,0.29703000000000007,0.042293000000000004,-0.25473700000000005
429,5400,0.18919999999999998,0.041009500000000004,-0.14819049999999998
430,3900,0.29319999999999996,0.041773500000000005,-0.25142649999999994
431,4750,0.248535,0.040525000000000005,-0.20801
432,3900,0.24268,0.04268000000000001,-0.2
433,4150,0.27131999999999995,0.040533,-0.23078699999999996
435,4500,0.26464,0.0411035,-0.22353649999999997
436,4450,0.24312000000000006,0.040535999999999996,-0.20258400000000007
437,4950,0.2534199999999999,0.043299000000000004,-0.21012099999999992
438,3950,0.29372999999999994,0.041977499999999994,-0.25175249999999993
439,3700,0.27896499999999996,0.0419745,-0.23699049999999997
440,4150,0.27654999999999996,0.0403985,-0.23615149999999996
441,4850,0.25120500000000007,0.04028,-0.21092500000000006
442,3900,0.24530499999999994,0.0410665,-0.20423849999999993
444,3650,0.13399999999999998,0.041247000000000006,-0.09275299999999997
445,4900,0.21220999999999995,0.0389705,-0.17323949999999996
446,4400,0.3024499999999999,0.040905500000000004,-0.2615444999999999
447,3750,0.32204999999999995,0.0405725,-0.28147749999999994
448,3750,0.09719999999999998,0.041323499999999985,-0.055876499999999996
449,5050,0.27727999999999997,0.04064399999999999,-0.23663599999999999
450,4950,0.26610500000000004,0.0391415,-0.22696350000000004
451,4450,0.28196,0.04094899999999999,-0.241011
452,4000,0.33163000000000004,0.0388875,-0.2927425
453,4150,0.26916499999999993,0.04021050000000001,-0.22895449999999992
454,4800,0.25360000000000005,0.041840999999999996,-0.21175900000000006
455,9500,0.11377,0.04187050000000001,-0.07189949999999998
456,4300,0.28046499999999996,0.040186999999999994,-0.24027799999999996
457,4200,0.2785250000000001,0.0424285,-0.23609650000000007
458,4150,0.279415,0.0405875,-0.23882750000000003
459,4350,0.28253000000000006,0.041139999999999996,-0.24139000000000005
460,4250,0.26842,0.044749500000000005,-0.2236705
461,5300,0.24137500000000006,0.040309,-0.20106600000000008
462,4250,0.27196000000000004,0.0408835,-0.23107650000000002
463,3850,0.3719800000000001,0.039761000000000005,-0.3322190000000001
464,3950,0.19458500000000004,0.043575,-0.15101000000000003
465,4300,0.280705,0.03868099999999999,-0.242024
466,3750,0.33546,0.041066000000000005,-0.294394
467,3600,0.29123,0.04165,-0.24958
468,8650,0.12534,0.04000299999999999,-0.08533700000000002
469,4300,0.27527,0.03957,-0.23570000000000002
470,5700,0.14830499999999996,0.0431715,-0.10513349999999996
471,3800,0.12789999999999999,0.0415305,-0.08636949999999999
472,4450,0.24042499999999994,0.04062799999999999,-0.19979699999999995
473,4350,0.23708999999999997,0.04195600000000001,-0.19513399999999997
474,5200,0.20730500000000002,0.0414635,-0.16584150000000003
475,3800,0.32120499999999996,0.040824,-0.280381
476,4900,0.2728399999999999,0.0417,-0.2311399999999999
477,4500,0.26800000000000007,0.0420035,-0.22599650000000007
478,4650,0.26125500000000007,0.0410405,-0.22021450000000006
479,4200,0.2729499999999999,0.0409075,-0.23204249999999993
480,4200,0.265295,0.03917,-0.226125
481,4250,0.26413,0.041070999999999996,-0.22305899999999998
482,3850,0.33537999999999996,0.04010200000000001,-0.29527799999999993
483,4850,0.25824,0.0427455,-0.21549450000000003
484,4900,0.24972500000000003,0.040464,-0.20926100000000003
485,3700,0.32036000000000003,0.0423315,-0.2780285
486,4950,0.25042,0.04178950000000001,-0.20863049999999997
487,3550,0.3147150000000001,0.043471,-0.2712440000000001
488,5150,0.26300500000000004,0.038983,-0.22402200000000005
489,3950,0.25234,0.0416305,-0.2107095
490,3950,0.38020000000000004,0.038975,-0.34122500000000006
491,5600,0.19607499999999994,0.042989,-0.15308599999999994
492,5100,0.21812000000000004,0.041519499999999994,-0.17660050000000005
493,4500,0.26975999999999994,0.0402525,-0.22950749999999995
494,4800,0.256085,0.044024,-0.212061
495,4550,0.2522149999999999,0.04053,-0.2116849999999999
496,4850,0.2694500000000001,0.04273149999999999,-0.2267185000000001
497,4450,0.2683249999999999,0.0406485,-0.22767649999999992
498,4250,0.2737,0.041353999999999995,-0.232346
499,4500,0.26965500000000003,0.038168,-0.23148700000000003
