imposed_cv,imposed_T,seed,max_ticks,steady_S,final_S,S_crossed,S_cross_tick,measured_cv,final_pop,total_div,n_rv,rv_median,pct_premature,S_q1,S_q2,S_q3,S_q4,S_q5
0.05,800,8,20000,0.5172,0.5162,1,1800,0.0494,36,633,633,0.4086,99.7,0.3489,0.539,0.5341,0.5201,0.5172
0.05,800,9,20000,0.5095,0.4918,1,1450,0.0437,36,632,632,0.408,99.7,0.364,0.5273,0.5195,0.5173,0.5097
0.05,800,10,20000,0.51,0.5201,1,1800,0.0449,36,623,623,0.4089,100.0,0.3481,0.5305,0.5122,0.515,0.5099
0.05,800,11,20000,0.5137,0.5779,1,1850,0.0483,34,600,600,0.4122,98.8,0.3255,0.5304,0.5174,0.5101,0.5129
0.05,800,12,20000,0.5059,0.52,1,600,0.0455,34,634,634,0.4057,99.5,0.3926,0.5244,0.5172,0.5115,0.5057
0.05,800,13,20000,0.5134,0.4535,1,1350,0.0467,37,637,637,0.4083,100.0,0.3769,0.5347,0.527,0.5175,0.5142
0.05,800,14,20000,0.5022,0.4686,1,1400,0.0467,35,623,623,0.409,99.8,0.3581,0.5282,0.5128,0.505,0.5026
0.05,800,15,20000,0.0,0.0,0,-1,0.0312,15,316,316,0.2426,88.6,0.0,0.0,0.0,0.0,0.0
0.05,800,16,20000,0.5135,0.4925,1,1800,0.0461,36,622,622,0.4044,100.0,0.2998,0.5139,0.5049,0.5096,0.5137
0.05,800,17,20000,0.5174,0.4824,1,1800,0.0476,35,638,638,0.4088,99.7,0.3177,0.5203,0.5094,0.5221,0.5178
0.05,800,18,20000,0.5049,0.4517,1,1800,0.0484,36,624,624,0.4048,99.7,0.3183,0.5359,0.5115,0.5134,0.5056
0.05,800,19,20000,0.5144,0.5574,1,1350,0.0478,35,647,647,0.4091,99.8,0.3786,0.5375,0.5294,0.5198,0.5139
0.05,800,20,20000,0.5028,0.5472,1,1850,0.0472,33,613,613,0.4089,99.8,0.3037,0.5233,0.5127,0.5091,0.5023
0.05,800,21,20000,0.5094,0.4669,1,1900,0.0463,38,593,593,0.4017,98.3,0.2518,0.5231,0.5109,0.5036,0.5099
0.05,800,22,20000,0.5159,0.5603,1,1400,0.0485,33,628,628,0.4065,99.7,0.3627,0.5378,0.5306,0.5275,0.5153
0.05,800,23,20000,0.5141,0.5099,1,1350,0.0477,35,641,641,0.4036,100.0,0.3703,0.528,0.5091,0.5122,0.5141
0.05,800,24,20000,0.5126,0.5303,1,1400,0.0521,35,626,626,0.407,100.0,0.3565,0.5391,0.5257,0.5151,0.5124
0.05,1600,0,20000,0.6862,0.7916,1,1000,0.0499,36,345,345,0.2603,86.1,0.2931,0.7421,0.6909,0.7353,0.6849
0.05,1600,1,20000,0.6837,0.7588,1,500,0.0481,37,353,353,0.2639,87.5,0.38,0.7763,0.6913,0.7445,0.6828
0.05,1600,2,20000,0.7001,0.8958,1,600,0.0475,34,357,357,0.2669,88.0,0.3595,0.7629,0.7025,0.7442,0.6977
0.05,1600,3,20000,0.7129,0.9097,1,3600,0.0471,33,300,300,0.2509,76.3,0.1002,0.4896,0.7172,0.736,0.7104
0.05,1600,4,20000,0.6891,0.7804,1,1000,0.0459,36,337,337,0.2539,86.4,0.2731,0.7097,0.6918,0.7387,0.6879
0.05,1600,5,20000,0.7401,0.9189,1,11750,0.0358,33,229,229,0.1407,42.4,0.0,0.0128,0.2049,0.6321,0.7379
0.05,1600,6,20000,0.6961,0.7907,1,1000,0.0488,37,346,346,0.2619,86.1,0.288,0.7448,0.689,0.7363,0.6949
0.05,1600,7,20000,0.6889,0.7664,1,1000,0.0431,37,341,341,0.2602,87.1,0.2908,0.7404,0.691,0.7335,0.6879
0.05,1600,8,20000,0.6957,0.8275,1,3550,0.0449,36,329,329,0.2643,82.1,0.1854,0.7045,0.7017,0.7432,0.6941
0.05,1600,9,20000,0.6899,0.8079,1,2400,0.0457,36,335,335,0.2635,83.0,0.2021,0.6705,0.6897,0.7361,0.6884
0.05,1600,10,20000,0.6967,0.8279,1,3600,0.0487,37,336,336,0.2695,82.4,0.1785,0.7073,0.6977,0.7431,0.6951
0.05,1600,11,20000,0.6944,0.8509,1,5300,0.0436,35,314,314,0.259,75.2,0.0743,0.4208,0.6961,0.7399,0.6924
0.05,1600,12,20000,0.6954,0.8121,1,600,0.0447,36,361,361,0.2676,86.1,0.355,0.7701,0.7026,0.744,0.694
0.05,1600,13,20000,0.698,0.8569,1,1000,0.046,35,346,346,0.2643,86.7,0.3092,0.7452,0.6972,0.7256,0.696
0.05,1600,14,20000,0.6891,0.7882,1,2200,0.0453,37,335,335,0.2611,81.5,0.2525,0.7712,0.6969,0.7387,0.6878
0.05,1600,15,20000,0.0,0.0,0,-1,0.0491,18,178,178,0.1166,0.6,0.0,0.0,0.0,0.0,0.0
0.05,1600,16,20000,0.7012,0.8814,1,3450,0.0447,35,332,332,0.2598,82.5,0.1748,0.6161,0.7076,0.7387,0.699
0.05,1600,17,20000,0.691,0.8025,1,3500,0.0452,36,330,330,0.2615,80.6,0.1715,0.6202,0.6956,0.7248,0.6896
0.05,1600,18,20000,0.6949,0.8361,1,2600,0.0478,36,345,345,0.268,82.3,0.1978,0.7165,0.7016,0.7476,0.6931
0.05,1600,19,20000,0.6939,0.87,1,1000,0.0445,35,355,355,0.2722,86.8,0.3031,0.7606,0.6927,0.7255,0.6917
0.05,1600,20,20000,0.696,0.829,1,3600,0.046,36,328,328,0.2607,81.1,0.1699,0.6594,0.6982,0.7491,0.6943
0.05,1600,21,20000,0.6933,0.7992,1,3700,0.0437,35,308,308,0.2553,74.7,0.0828,0.4562,0.6913,0.7502,0.692
0.05,1600,22,20000,0.6923,0.8506,1,2250,0.0455,36,326,326,0.2509,82.2,0.2405,0.7727,0.7022,0.7504,0.6903
0.05,1600,23,20000,0.7004,0.8649,1,900,0.0462,36,364,364,0.2685,86.8,0.3369,0.7652,0.7056,0.7521,0.6984
0.05,1600,24,20000,0.701,0.8949,1,2200,0.0462,34,333,333,0.2588,82.0,0.2427,0.7352,0.7125,0.7529,0.6986
0.05,3200,0,20000,0.8136,0.8767,1,1000,0.0386,36,146,146,0.1058,0.0,0.2184,0.5515,0.8891,0.8493,0.8128
0.05,3200,1,20000,0.8035,0.7514,1,500,0.0455,39,156,156,0.1164,0.0,0.3156,0.6774,0.8837,0.8445,0.8042
0.05,3200,2,20000,0.8089,0.9057,1,600,0.0392,34,151,151,0.1157,0.0,0.2728,0.6757,0.8912,0.8614,0.8077
0.05,3200,3,20000,0.8055,0.6893,1,7650,0.0369,36,108,108,0.0456,0.0,0.0561,0.1326,0.3352,0.6489,0.807
0.05,3200,4,20000,0.8102,0.8472,1,1000,0.0344,36,145,145,0.1003,0.0,0.2054,0.4873,0.7882,0.8283,0.8097
0.05,3200,5,20000,0.0,0.0,0,-1,0.0393,19,98,98,0.0411,0.0,0.0,0.0,0.0,0.0,0.0
0.05,3200,6,20000,0.8121,0.8089,1,1000,0.0328,36,143,143,0.1072,0.0,0.2156,0.4888,0.835,0.8562,0.8122
0.05,3200,7,20000,0.8111,0.615,1,1000,0.0412,41,140,140,0.1031,0.0,0.2178,0.5004,0.8572,0.8585,0.8135
0.05,3200,8,20000,0.8109,0.8167,1,6800,0.0337,37,126,126,0.0851,0.0,0.1116,0.3155,0.664,0.8372,0.8108
0.05,3200,9,20000,0.8048,0.7263,1,4100,0.0409,38,133,133,0.0776,0.0,0.1603,0.3905,0.7632,0.8785,0.8058
0.05,3200,10,20000,0.8031,0.665,1,7000,0.0377,41,124,124,0.0905,0.0,0.1107,0.3134,0.6593,0.868,0.8049
0.05,3200,11,20000,0.8138,0.9115,1,7150,0.038,33,109,109,0.0446,0.0,0.0554,0.1445,0.3489,0.7336,0.8125
0.05,3200,12,20000,0.803,0.701,1,600,0.0329,38,151,151,0.1093,0.0,0.2856,0.733,0.8871,0.858,0.8043
0.05,3200,13,20000,0.8154,0.848,1,1000,0.0448,37,144,144,0.1084,0.0,0.2197,0.5623,0.8508,0.8363,0.815
0.05,3200,14,20000,0.8219,0.8085,1,3850,0.0332,36,137,137,0.0798,0.0,0.1658,0.4835,0.8905,0.8531,0.8221
0.05,3200,15,20000,0.0,0.0,0,-1,0.0424,18,90,90,0.0396,0.0,0.0,0.0,0.0,0.0,0.0
0.05,3200,16,20000,0.8137,0.8523,1,6800,0.043,34,130,130,0.066,0.0,0.1175,0.2884,0.6223,0.8195,0.8132
0.05,3200,17,20000,0.8326,0.9394,1,6800,0.034,33,128,128,0.071,0.0,0.1096,0.2858,0.6732,0.839,0.8313
0.05,3200,18,20000,0.82,0.8577,1,6900,0.0371,34,129,129,0.0802,0.0,0.1106,0.2838,0.6476,0.8433,0.8195
0.05,3200,19,20000,0.8118,0.8215,1,1000,0.034,36,146,146,0.1066,0.0,0.2212,0.5534,0.8885,0.8492,0.8116
0.05,3200,20,20000,0.8194,0.8895,1,6800,0.038,35,128,128,0.0884,0.0,0.1099,0.3036,0.6644,0.8416,0.8185
0.05,3200,21,20000,0.8089,0.5744,1,10500,0.0335,40,111,111,0.0471,0.0,0.0539,0.1259,0.3157,0.6288,0.8118
0.05,3200,22,20000,0.8174,0.7939,1,3950,0.0449,37,141,141,0.0849,0.0,0.1641,0.4098,0.7666,0.8541,0.8177
0.05,3200,23,20000,0.8037,0.7847,1,900,0.0376,36,149,149,0.1094,0.0,0.2432,0.5563,0.8497,0.8703,0.8039
0.05,3200,24,20000,0.8115,0.903,1,3850,0.0389,32,132,132,0.0759,0.0,0.1606,0.4201,0.7893,0.8672,0.8103
0.05,6400,0,20000,0.83,0.8028,1,1000,1.0,29,44,44,0.0125,0.0,0.2386,0.2817,0.4995,0.6642,0.8303
0.05,6400,1,20000,0.9124,0.7945,1,500,1.0,38,48,48,0.0132,0.0,0.351,0.3909,0.6802,0.7765,0.9139
0.05,6400,2,20000,0.9042,0.7766,1,600,1.0,33,55,55,0.0134,0.0,0.2984,0.4067,0.7493,0.8123,0.9058
0.05,6400,3,20000,0.2355,0.4813,1,19600,1.0,16,48,48,0.0151,0.0,0.0597,0.0714,0.1051,0.1708,0.2324
0.05,6400,4,20000,0.7352,0.7414,1,1000,1.0,32,50,50,0.0147,0.0,0.2277,0.2561,0.4789,0.6078,0.7352
0.05,6400,5,20000,0.0,0.0,0,-1,1.0,22,46,46,0.0137,0.0,0.0,0.0,0.0,0.0,0.0
0.05,6400,6,20000,0.8711,0.7293,1,1000,1.0,29,44,44,0.0123,0.0,0.2387,0.2673,0.4986,0.6598,0.8729
0.05,6400,7,20000,0.8243,0.8149,1,1000,1.0,31,45,45,0.0155,0.0,0.2388,0.2652,0.4178,0.6967,0.8244
0.05,6400,8,20000,0.5296,0.526,1,13300,1.0,26,45,45,0.0106,0.0,0.1194,0.141,0.2221,0.4188,0.5297
0.05,6400,9,20000,0.5192,0.4722,1,7550,1.0,25,44,44,0.0134,0.0,0.1791,0.1849,0.2934,0.4048,0.5198
0.05,6400,10,20000,0.4183,0.5269,1,13200,1.0,22,48,48,0.014,0.0,0.1194,0.1348,0.2103,0.3388,0.417
0.05,6400,11,20000,0.229,0.3316,1,19850,1.0,16,50,50,0.0135,0.0,0.0597,0.0673,0.1052,0.178,0.2277
0.05,6400,12,20000,0.9009,0.8475,1,600,1.0,35,52,52,0.0129,0.0,0.3188,0.4193,0.796,0.8183,0.9015
0.05,6400,13,20000,0.8347,0.8156,1,1000,1.0,31,46,46,0.0132,0.0,0.2381,0.289,0.4954,0.6973,0.8349
0.05,6400,14,20000,0.6877,0.8967,1,7050,1.0,24,48,48,0.013,0.0,0.1784,0.2133,0.3527,0.5722,0.6851
0.05,6400,15,20000,0.0,0.0,0,-1,1.0,17,48,48,0.0121,0.0,0.0,0.0,0.0,0.0,0.0
0.05,6400,16,20000,0.4919,0.7866,1,12950,1.0,20,43,43,0.0141,0.0,0.1268,0.1471,0.2299,0.3564,0.4882
0.05,6400,17,20000,0.4404,0.5716,1,7350,1.0,22,47,47,0.0118,0.0,0.1194,0.1438,0.2665,0.3546,0.4388
0.05,6400,18,20000,0.4567,0.5114,1,13300,1.0,27,46,46,0.012,0.0,0.1194,0.1401,0.235,0.3822,0.456
0.05,6400,19,20000,0.843,0.8999,1,1000,1.0,31,47,47,0.0134,0.0,0.2387,0.2871,0.4989,0.7306,0.8423
0.05,6400,20,20000,0.437,0.44,1,13350,1.0,28,48,48,0.0129,0.0,0.1192,0.1359,0.2219,0.3612,0.4369
0.05,6400,21,20000,0.259,0.1822,1,14400,1.0,23,42,42,0.0106,0.0,0.0597,0.0653,0.1108,0.1879,0.2599
0.05,6400,22,20000,0.7726,0.5967,1,7200,1.0,27,45,45,0.0109,0.0,0.1791,0.2057,0.3526,0.6121,0.7748
0.05,6400,23,20000,0.842,0.7057,1,900,1.0,39,48,48,0.0134,0.0,0.2653,0.3137,0.552,0.7153,0.8437
0.05,6400,24,20000,0.5503,0.7191,1,7200,1.0,24,48,48,0.014,0.0,0.1743,0.1933,0.2776,0.4391,0.5482
0.1,200,0,20000,0.0791,0.0767,0,-1,0.0749,16,1619,1619,0.6038,100.0,0.0734,0.0766,0.0787,0.0766,0.0791
0.1,200,1,20000,0.0752,0.0817,0,-1,0.0998,22,1623,1623,0.596,100.0,0.0684,0.0763,0.0752,0.0747,0.0751
0.1,200,2,20000,0.0803,0.069,1,13850,0.0809,61,1608,1608,0.5976,100.0,0.0662,0.075,0.077,0.0803,0.0804
0.1,200,3,20000,0.0748,0.081,1,11450,0.0559,16,1568,1568,0.5962,100.0,0.0669,0.0765,0.0788,0.0799,0.0747
0.1,200,4,20000,0.0767,0.0627,0,-1,0.0816,8,1585,1585,0.5992,100.0,0.0702,0.0768,0.0761,0.0717,0.0769
0.1,200,5,20000,nan,0.0,0,-1,0.064,0,1018,1018,0.5602,100.0,0.0,0.0,0.0,0.0,
0.1,200,6,20000,0.0747,0.0599,0,-1,0.0811,57,1644,1644,0.6017,100.0,0.0684,0.0754,0.0805,0.0823,0.0749
0.1,200,7,20000,0.0823,0.1022,1,17400,0.0905,25,1576,1576,0.5964,100.0,0.0715,0.0759,0.0768,0.076,0.082
0.1,200,8,20000,0.0775,0.0925,1,1800,0.0958,31,1622,1622,0.5956,100.0,0.071,0.0786,0.0788,0.0724,0.0773
0.1,200,9,20000,0.0777,0.0682,0,-1,0.0916,19,1607,1607,0.5992,100.0,0.067,0.0759,0.0763,0.0729,0.0778
0.1,200,10,20000,0.0735,0.0533,0,-1,0.0761,18,1610,1610,0.5956,100.0,0.0677,0.0795,0.0822,0.0786,0.0738
0.1,200,11,20000,0.0751,0.062,0,-1,0.0931,49,1604,1604,0.5938,100.0,0.0549,0.0802,0.0757,0.0834,0.0753
0.1,200,12,20000,0.0754,0.0434,0,-1,0.0717,61,1619,1619,0.596,100.0,0.0707,0.077,0.074,0.0765,0.0758
0.1,200,13,20000,nan,0.0556,0,-1,0.0927,0,130,130,0.5954,100.0,0.0463,,,,
0.1,200,14,20000,0.08,0.1179,0,-1,0.0854,29,1590,1590,0.5967,100.0,0.0711,0.0724,0.0829,0.0774,0.0796
0.1,200,15,20000,nan,0.0,0,-1,1.0,0,126,126,0.5485,100.0,0.0,,,,
0.1,200,16,20000,0.078,0.067,1,7100,0.0992,21,1616,1616,0.5942,100.0,0.0666,0.0792,0.0821,0.079,0.0782
0.1,200,17,20000,0.0786,0.0744,1,6700,0.0541,10,1562,1562,0.5938,100.0,0.0668,0.0877,0.0809,0.0789,0.0786
0.1,200,18,20000,0.0446,0.0446,0,-1,0.085,0,1302,1302,0.5991,100.0,0.0665,0.08,0.0786,0.0725,0.0446
0.1,200,19,20000,0.0789,0.0613,0,-1,0.1053,11,1621,1621,0.5981,100.0,0.0668,0.0806,0.0795,0.0788,0.0791
0.1,200,20,20000,0.0812,0.0879,0,-1,0.086,24,1583,1583,0.5924,100.0,0.0667,0.0778,0.0818,0.0777,0.0811
0.1,200,21,20000,0.0766,0.1135,0,-1,0.0801,22,1632,1632,0.5957,100.0,0.0614,0.0809,0.0781,0.0781,0.0761
0.1,200,22,20000,0.0773,0.0766,0,-1,0.0913,23,1599,1599,0.593,100.0,0.0683,0.0765,0.0767,0.0757,0.0773
0.1,200,23,20000,nan,0.0713,0,-1,0.0688,0,259,259,0.5876,100.0,0.0642,,,,
0.1,200,24,20000,0.0807,0.0783,1,16750,0.0895,26,1621,1621,0.5984,100.0,0.0636,0.0787,0.074,0.0769,0.0807
0.1,400,0,20000,0.2799,0.2354,1,1000,0.0946,32,1022,1022,0.5284,100.0,0.2304,0.273,0.2772,0.275,0.2805
0.1,400,1,20000,0.273,0.2977,1,1000,0.0883,29,1023,1023,0.5311,100.0,0.2275,0.274,0.2768,0.274,0.2727
0.1,400,2,20000,0.2799,0.3,1,1000,0.0928,27,1030,1030,0.529,100.0,0.2299,0.2724,0.2751,0.2812,0.2796
0.1,400,3,20000,0.2781,0.2569,1,1050,0.0859,26,1005,1005,0.5297,100.0,0.2104,0.272,0.2826,0.2794,0.2783
0.1,400,4,20000,0.2708,0.3485,1,1050,0.0918,24,1021,1021,0.53,100.0,0.2242,0.2766,0.2727,0.2806,0.2698
0.1,400,5,20000,0.2791,0.301,1,3850,0.0886,28,978,978,0.5251,100.0,0.0379,0.2668,0.279,0.2769,0.2788
0.1,400,6,20000,0.2799,0.2895,1,1050,0.0922,26,1037,1037,0.531,100.0,0.2197,0.2808,0.2763,0.2746,0.2798
0.1,400,7,20000,0.2873,0.2778,1,1000,0.1012,30,1028,1028,0.5309,100.0,0.2305,0.2734,0.276,0.2776,0.2875
0.1,400,8,20000,0.2696,0.2128,1,1000,0.0908,32,1022,1022,0.5326,100.0,0.2202,0.2793,0.2734,0.2757,0.2703
0.1,400,9,20000,0.2732,0.2323,1,1100,0.0876,30,1023,1023,0.5309,100.0,0.2208,0.2737,0.2701,0.2766,0.2737
0.1,400,10,20000,0.2733,0.2599,1,1050,0.0905,33,1025,1025,0.5303,100.0,0.2156,0.2701,0.279,0.2682,0.2735
0.1,400,11,20000,0.2753,0.4098,1,1050,0.0929,21,998,998,0.5244,100.0,0.211,0.2648,0.2745,0.2743,0.2736
0.1,400,12,20000,0.2707,0.2204,1,1050,0.088,28,1031,1031,0.5313,100.0,0.2299,0.2721,0.27,0.2727,0.2714
0.1,400,13,20000,0.2781,0.2616,1,1000,0.0933,29,1028,1028,0.5293,100.0,0.2306,0.273,0.2757,0.2767,0.2784
0.1,400,14,20000,0.2734,0.2357,1,1050,0.0824,28,1020,1020,0.5312,100.0,0.2286,0.2751,0.2736,0.2741,0.2739
0.1,400,15,20000,nan,0.0,0,-1,0.0474,0,378,378,0.3968,100.0,0.0,0.0,0.0,0.0,
0.1,400,16,20000,0.2775,0.2572,1,1000,0.0987,28,1024,1024,0.5303,100.0,0.2168,0.2727,0.2709,0.2722,0.2777
0.1,400,17,20000,0.2733,0.2694,1,1050,0.0899,31,1013,1013,0.5296,100.0,0.2185,0.2716,0.2801,0.277,0.2734
0.1,400,18,20000,0.2734,0.2806,1,1000,0.0864,27,1017,1017,0.531,100.0,0.2193,0.2823,0.272,0.2715,0.2733
0.1,400,19,20000,0.2724,0.2552,1,1000,0.0999,31,1027,1027,0.5295,100.0,0.2279,0.2737,0.2783,0.277,0.2727
0.1,400,20,20000,0.2688,0.2303,1,1050,0.0947,30,1018,1018,0.5301,100.0,0.2128,0.2731,0.2784,0.2769,0.2693
0.1,400,21,20000,0.2781,0.3817,1,1100,0.0833,26,1005,1005,0.5297,100.0,0.1832,0.2799,0.2726,0.2749,0.2768
0.1,400,22,20000,0.2774,0.3854,1,1000,0.0888,24,1033,1033,0.5298,100.0,0.2307,0.2683,0.2746,0.2791,0.276
0.1,400,23,20000,0.275,0.288,1,1050,0.0804,27,1043,1043,0.5237,100.0,0.2323,0.2743,0.2696,0.276,0.2748
0.1,400,24,20000,0.2859,0.2487,1,1050,0.0956,31,1031,1031,0.5287,100.0,0.2149,0.2676,0.2779,0.2777,0.2863
0.1,800,0,20000,0.5064,0.5934,1,1350,0.09,29,645,645,0.4093,99.4,0.3628,0.5134,0.5053,0.5048,0.5054
0.1,800,1,20000,0.5034,0.5481,1,500,0.0891,33,649,649,0.4107,99.4,0.3806,0.5058,0.5081,0.512,0.5029
0.1,800,2,20000,0.499,0.6026,1,600,0.0923,29,643,643,0.4086,100.0,0.3912,0.5081,0.503,0.5049,0.4978
0.1,800,3,20000,0.5079,0.6319,1,1800,0.0967,28,620,620,0.4072,99.4,0.2004,0.5096,0.5032,0.5093,0.5064
0.1,800,4,20000,0.5158,0.4795,1,1400,0.0913,35,646,646,0.4087,99.7,0.3086,0.5046,0.5089,0.512,0.5163
0.1,800,5,20000,0.5121,0.491,1,3650,0.0891,36,593,593,0.4028,99.2,0.0493,0.4333,0.5165,0.5086,0.5124
0.1,800,6,20000,0.5149,0.5617,1,1400,0.0911,33,649,649,0.411,99.1,0.3565,0.5091,0.508,0.5075,0.5144
0.1,800,7,20000,0.5073,0.4428,1,1400,0.0832,36,647,647,0.4088,99.7,0.3493,0.5034,0.5054,0.5011,0.5082
0.1,800,8,20000,0.5077,0.43,1,1800,0.0933,39,627,627,0.4072,99.7,0.306,0.5139,0.5113,0.5142,0.5087
0.1,800,9,20000,0.5038,0.4486,1,1500,0.0936,36,635,635,0.4112,99.5,0.3105,0.5073,0.5103,0.5063,0.5045
0.1,800,10,20000,0.5076,0.5803,1,1800,0.0922,30,625,625,0.4106,99.7,0.3331,0.5171,0.5053,0.508,0.5067
0.1,800,11,20000,0.5079,0.5105,1,1850,0.0912,35,609,609,0.4063,98.5,0.2502,0.4947,0.507,0.5119,0.5078
0.1,800,12,20000,0.5036,0.573,1,600,0.086,32,648,648,0.4089,99.4,0.3757,0.5052,0.5026,0.5027,0.5027
0.1,800,13,20000,0.5024,0.4433,1,1350,0.0929,35,648,648,0.4092,100.0,0.3549,0.5078,0.5066,0.5052,0.5031
0.1,800,14,20000,0.5149,0.5146,1,1400,0.0924,34,642,642,0.4127,99.8,0.3446,0.5087,0.5035,0.5176,0.5149
0.1,800,15,20000,0.0,0.0,0,-1,0.0726,30,340,340,0.2469,96.8,0.0,0.0,0.0,0.0,0.0
0.1,800,16,20000,0.5067,0.4611,1,1850,0.0919,36,624,624,0.4055,99.8,0.2864,0.5092,0.5152,0.5118,0.5073
0.1,800,17,20000,0.5109,0.4991,1,1900,0.0997,35,636,636,0.4085,99.7,0.2541,0.5031,0.5097,0.5008,0.511
0.1,800,18,20000,0.5075,0.4244,1,1850,0.0942,39,634,634,0.4058,99.5,0.2718,0.5105,0.5094,0.5145,0.5086
0.1,800,19,20000,0.5142,0.5801,1,1350,0.0857,29,652,652,0.4092,99.8,0.3699,0.5065,0.507,0.5107,0.5134
0.1,800,20,20000,0.5047,0.5698,1,1900,0.0899,32,630,630,0.4115,99.7,0.2716,0.4993,0.5049,0.5104,0.5039
0.1,800,21,20000,0.5039,0.4409,1,2150,0.0883,36,620,620,0.4061,99.2,0.1594,0.5058,0.5017,0.5033,0.5047
0.1,800,22,20000,0.4987,0.596,1,1850,0.0909,30,636,636,0.4108,99.5,0.3244,0.5063,0.5053,0.5125,0.4975
0.1,800,23,20000,0.5168,0.5571,1,1350,0.089,33,644,644,0.4093,99.8,0.3569,0.5058,0.5084,0.5038,0.5163
0.1,800,24,20000,0.509,0.4856,1,1800,0.0972,36,640,640,0.4095,100.0,0.3303,0.5038,0.5018,0.5071,0.5093
0.1,1600,0,20000,0.7046,0.8586,1,1000,0.0901,35,344,344,0.2636,88.1,0.3063,0.7119,0.6964,0.6888,0.7027
0.1,1600,1,20000,0.6952,0.6854,1,500,0.0905,38,351,351,0.2667,88.3,0.3797,0.7301,0.693,0.6863,0.6953
0.1,1600,2,20000,0.7014,0.738,1,600,0.0913,38,356,356,0.265,89.3,0.3702,0.7368,0.6953,0.7063,0.7009
0.1,1600,3,20000,0.6996,0.7876,1,3650,0.0913,37,309,309,0.2592,77.7,0.0854,0.4525,0.7094,0.7098,0.6985
0.1,1600,4,20000,0.6947,0.7437,1,1000,0.088,37,341,341,0.2612,87.1,0.2686,0.6647,0.695,0.7032,0.6941
0.1,1600,5,20000,0.7039,0.5345,1,8150,0.0798,44,265,265,0.2328,60.0,0.0058,0.081,0.4167,0.714,0.706
0.1,1600,6,20000,0.7008,0.7149,1,1000,0.0916,38,353,353,0.2662,87.5,0.2777,0.7216,0.6858,0.712,0.7006
0.1,1600,7,20000,0.6863,0.8077,1,1000,0.0955,36,338,338,0.2599,87.6,0.2751,0.7152,0.6885,0.7167,0.6848
0.1,1600,8,20000,0.6974,0.7684,1,3400,0.0908,38,330,330,0.2628,83.6,0.1825,0.6368,0.7087,0.7064,0.6965
0.1,1600,9,20000,0.696,0.6809,1,2500,0.09,39,325,325,0.2609,85.8,0.2103,0.6805,0.6856,0.7045,0.6962
0.1,1600,10,20000,0.6888,0.7478,1,3600,0.0839,37,321,321,0.2565,82.9,0.1552,0.6202,0.6889,0.7209,0.6881
0.1,1600,11,20000,0.7058,0.7403,1,3600,0.087,39,317,317,0.2604,77.6,0.0876,0.4377,0.6967,0.7058,0.7054
0.1,1600,12,20000,0.6959,0.7209,1,600,0.0888,38,348,348,0.2616,88.5,0.3496,0.7152,0.6978,0.7023,0.6956
0.1,1600,13,20000,0.6905,0.7612,1,1000,0.0918,37,346,346,0.2633,87.6,0.3,0.7045,0.6994,0.7,0.6897
0.1,1600,14,20000,0.6865,0.6928,1,2250,0.0921,38,337,337,0.2597,86.4,0.2423,0.697,0.6983,0.7036,0.6864
0.1,1600,15,20000,0.704,0.7463,1,8700,0.0863,37,249,249,0.1915,56.6,0.0,0.0485,0.3305,0.711,0.7034
0.1,1600,16,20000,0.7005,0.661,1,3400,0.0899,42,335,335,0.2639,83.6,0.1645,0.5994,0.6916,0.7019,0.701
0.1,1600,17,20000,0.6932,0.6767,1,3550,0.0912,40,331,331,0.2658,83.4,0.1585,0.5831,0.6915,0.7029,0.6934
0.1,1600,18,20000,0.7129,0.7661,1,2650,0.0917,38,335,335,0.2659,83.6,0.1748,0.6482,0.7017,0.6985,0.7122
0.1,1600,19,20000,0.7018,0.7841,1,1000,0.0997,37,352,352,0.2676,87.2,0.311,0.73,0.6934,0.7093,0.7007
0.1,1600,20,20000,0.695,0.6116,1,3450,0.0959,42,315,315,0.2528,81.9,0.1685,0.635,0.6886,0.6974,0.696
0.1,1600,21,20000,0.6899,0.7187,1,3850,0.0782,38,312,312,0.2591,75.3,0.0774,0.4053,0.6886,0.7254,0.6896
0.1,1600,22,20000,0.6885,0.7486,1,2350,0.086,37,336,336,0.2623,86.3,0.2339,0.6894,0.6918,0.7117,0.6878
0.1,1600,23,20000,0.6873,0.7514,1,900,0.0937,37,357,357,0.2645,88.0,0.3077,0.7181,0.6901,0.7238,0.6865
0.1,1600,24,20000,0.6875,0.6923,1,2250,0.0949,41,336,336,0.2697,85.7,0.2076,0.6812,0.694,0.7175,0.6874
0.1,3200,0,20000,0.8262,0.8905,1,1000,0.0826,36,144,144,0.1109,2.8,0.2142,0.5259,0.8406,0.8185,0.8254
0.1,3200,1,20000,0.8244,0.8072,1,500,0.082,39,151,151,0.1164,5.3,0.3115,0.6532,0.8789,0.818,0.8246
0.1,3200,2,20000,0.8255,0.8485,1,600,0.078,36,150,150,0.1114,2.0,0.2674,0.6503,0.879,0.8142,0.8252
0.1,3200,3,20000,0.8517,0.9118,1,9550,0.0429,35,100,100,0.0539,0.0,0.057,0.144,0.3276,0.7761,0.8509
0.1,3200,4,20000,0.8245,0.7947,1,1000,0.065,38,146,146,0.1021,0.7,0.2064,0.4865,0.787,0.8141,0.8249
0.1,3200,5,20000,0.3557,0.4907,1,14350,0.0998,26,90,90,0.0443,0.0,0.0,0.0076,0.0544,0.1783,0.3541
