max_cells,seed,tick,n_intervals,n_divisions,cell_S
50,4,36800,12,13,0.92289
50,4,36800,12,13,0.97227
50,4,36800,12,13,0.81132
50,4,36800,12,13,0.94746
50,4,36800,12,13,0.9811
50,4,36800,12,13,0.80645
50,4,36800,12,13,0.99592
50,4,36800,12,13,0.99474
50,4,36800,12,13,0.99785
50,4,36800,12,13,0.99833
50,4,36800,12,13,0.95376
50,4,36800,12,13,0.9756
50,4,36800,12,13,0.40389
50,4,36800,12,13,0.9229
50,4,36800,12,13,0.90044
50,4,36800,12,13,0.99932
50,4,36800,12,13,0.99592
50,4,36800,12,13,0.96849
50,4,36800,12,13,0.99474
50,4,36800,12,13,0.68541
50,4,36800,12,13,0.4754
50,4,36800,12,13,0.81135
50,4,36800,11,12,0.53832
50,4,36800,10,11,0.72316
50,4,36800,6,7,0.32232
50,4,36800,0,0,0.33618
50,4,36800,0,0,0.33618
50,4,36800,0,0,0.24566
50,4,36800,0,0,0.06
50,4,37000,12,13,0.9642
50,4,37000,12,13,0.99871
50,4,37000,12,13,0.94746
50,4,37000,12,13,0.99756
50,4,37000,12,13,0.99003
50,4,37000,12,13,0.94029
50,4,37000,12,13,0.99722
50,4,37000,12,13,0.93214
50,4,37000,12,13,0.99003
50,4,37000,12,13,0.95931
50,4,37000,12,13,0.98537
50,4,37000,12,13,0.90043
50,4,37000,12,13,0.97227
50,4,37000,12,13,0.99003
50,4,37000,12,13,0.80974
50,4,37000,12,13,0.99785
50,4,37000,12,13,0.99722
50,4,37000,12,13,0.99887
50,4,37000,12,13,0.32244
50,4,37000,12,13,0.9756
50,4,37000,12,13,0.98712
50,4,37000,12,13,0.68541
50,4,37000,12,13,0.95931
50,4,37000,12,13,0.94746
50,4,37000,12,13,0.3226
50,4,37000,12,13,0.99785
50,4,37000,12,13,0.98337
50,4,37000,12,13,0.99722
50,4,37000,12,13,0.83398
50,4,37000,12,13,0.72315
50,4,37000,12,13,0.90044
50,4,37000,11,12,0.75636
50,4,37000,10,11,0.8539
50,4,37000,6,7,0.64237
50,4,37000,0,0,0.1428
50,4,37000,0,0,0.1428
50,4,37200,12,13,0.98111
50,4,37200,12,13,0.2638
50,4,37200,12,13,0.97227
50,4,37200,12,13,0.99871
50,4,37200,12,13,0.99474
50,4,37200,12,13,0.96849
50,4,37200,12,13,0.99853
50,4,37200,12,13,0.96419
50,4,37200,12,13,0.99474
50,4,37200,12,13,0.97852
50,4,37200,12,13,0.99228
50,4,37200,12,13,0.94745
50,4,37200,12,13,0.98537
50,4,37200,12,13,0.99474
50,4,37200,12,13,0.29074
50,4,37200,12,13,0.99886
50,4,37200,12,13,0.99853
50,4,37200,12,13,0.32253
50,4,37200,12,13,0.64243
50,4,37200,12,13,0.98712
50,4,37200,12,13,0.9932
50,4,37200,12,13,0.83398
50,4,37200,12,13,0.97853
50,4,37200,12,13,0.97227
50,4,37200,12,13,0.64251
50,4,37200,12,13,0.99886
50,4,37200,12,13,0.99122
50,4,37200,12,13,0.99853
50,4,37200,12,13,0.91239
50,4,37200,12,13,0.8539
50,4,37200,12,13,0.94746
50,4,37200,11,12,0.87142
50,4,37200,10,11,0.9229
50,4,37200,6,7,0.81127
50,4,37200,0,0,0.06
50,4,37200,0,0,0.05819
50,4,37200,0,0,0.0
50,4,37400,12,13,0.99003
50,4,37400,12,13,0.4754
50,4,37400,12,13,0.98537
50,4,37400,12,13,0.26424
50,4,37400,12,13,0.99722
50,4,37400,12,13,0.98337
50,4,37400,12,13,0.23209
50,4,37400,12,13,0.9811
50,4,37400,12,13,0.99722
50,4,37400,12,13,0.98867
50,4,37400,12,13,0.99592
50,4,37400,12,13,0.97227
50,4,37400,12,13,0.99228
50,4,37400,12,13,0.99722
50,4,37400,12,13,0.61392
50,4,37400,12,13,0.26426
50,4,37400,12,13,0.26421
50,4,37400,12,13,0.64248
50,4,37400,12,13,0.8113
50,4,37400,12,13,0.9932
50,4,37400,12,13,0.99641
50,4,37400,12,13,0.91239
50,4,37400,12,13,0.98867
50,4,37400,12,13,0.98537
50,4,37400,12,13,0.81134
50,4,37400,12,13,0.26382
50,4,37400,12,13,0.99537
50,4,37400,12,13,0.99923
50,4,37400,12,13,0.95376
50,4,37400,12,13,0.9229
50,4,37400,12,13,0.97227
50,4,37400,11,12,0.93215
50,4,37400,10,11,0.95931
50,4,37400,6,7,0.9004
50,4,37400,0,0,0.24566
50,4,37400,0,0,0.06
50,4,37400,0,0,0.0
50,4,37400,0,0,0.0
50,4,37400,0,0,0.0
50,4,37400,0,0,0.0
50,4,37600,12,13,0.99474
50,4,37600,12,13,0.72315
50,4,37600,12,13,0.99228
50,4,37600,12,13,0.59372
50,4,37600,12,13,0.99853
50,4,37600,12,13,0.99122
50,4,37600,12,13,0.53832
50,4,37600,12,13,0.99003
50,4,37600,12,13,0.99853
50,4,37600,12,13,0.99402
50,4,37600,12,13,0.99785
50,4,37600,12,13,0.98537
50,4,37600,12,13,0.99592
50,4,37600,12,13,0.99853
50,4,37600,12,13,0.78704
50,4,37600,12,13,0.59374
50,4,37600,12,13,0.59371
50,4,37600,12,13,0.81132
50,4,37600,12,13,0.90042
50,4,37600,12,13,0.99641
50,4,37600,12,13,0.99811
50,4,37600,12,13,0.95376
50,4,37600,12,13,0.99402
50,4,37600,12,13,0.99228
50,4,37600,12,13,0.90044
50,4,37600,12,13,0.47541
50,4,37600,12,13,0.99756
50,4,37600,12,13,0.26432
50,4,37600,12,13,0.9756
50,4,37600,12,13,0.95931
50,4,37600,12,13,0.98537
50,4,37600,11,12,0.96419
50,4,37600,10,11,0.97853
50,4,37600,6,7,0.94744
50,4,37600,0,0,0.33618
50,4,37600,0,0,0.06
50,4,37800,12,13,0.99722
50,4,37800,12,13,0.8539
50,4,37800,12,13,0.99592
50,4,37800,12,13,0.7856
50,4,37800,12,13,0.32248
50,4,37800,12,13,0.99537
50,4,37800,12,13,0.75636
50,4,37800,12,13,0.99474
50,4,37800,12,13,0.99923
50,4,37800,12,13,0.99684
50,4,37800,12,13,0.99887
50,4,37800,12,13,0.99228
50,4,37800,12,13,0.99785
50,4,37800,12,13,0.26421
50,4,37800,12,13,0.80364
50,4,37800,12,13,0.7856
50,4,37800,12,13,0.78559
50,4,37800,12,13,0.90043
50,4,37800,12,13,0.94745
50,4,37800,12,13,0.99811
50,4,37800,12,13,0.2637
50,4,37800,12,13,0.9756
50,4,37800,12,13,0.99684
50,4,37800,12,13,0.99592
50,4,37800,12,13,0.94746
50,4,37800,12,13,0.72316
50,4,37800,12,13,0.99871
50,4,37800,12,13,0.59377
50,4,37800,12,13,0.98712
50,4,37800,12,13,0.97853
50,4,37800,12,13,0.99228
50,4,37800,11,12,0.9811
50,4,37800,10,11,0.98867
50,4,37800,6,7,0.97226
50,4,37800,0,0,0.06
50,4,37800,0,0,0.0
50,4,37800,0,0,0.0
50,4,38000,12,13,0.99853
50,4,38000,12,13,0.9229
50,4,38000,12,13,0.99785
50,4,38000,12,13,0.88685
50,4,38000,12,13,0.64245
50,4,38000,12,13,0.99756
50,4,38000,12,13,0.87142
50,4,38000,12,13,0.99722
50,4,38000,12,13,0.26388
50,4,38000,12,13,0.99833
50,4,38000,12,13,0.29982
50,4,38000,12,13,0.99592
50,4,38000,12,13,0.29966
50,4,38000,12,13,0.59371
50,4,38000,12,13,0.88447
50,4,38000,12,13,0.88686
50,4,38000,12,13,0.88685
50,4,38000,12,13,0.94745
50,4,38000,12,13,0.97227
50,4,38000,12,13,0.2637
50,4,38000,12,13,0.47535
50,4,38000,12,13,0.98712
50,4,38000,12,13,0.2635
50,4,38000,12,13,0.99785
50,4,38000,12,13,0.97227
50,4,38000,12,13,0.8539
50,4,38000,12,13,0.26424
50,4,38000,12,13,0.78562
50,4,38000,12,13,0.9932
50,4,38000,12,13,0.98867
50,4,38000,12,13,0.99592
50,4,38000,11,12,0.99003
50,4,38000,10,11,0.99402
50,4,38000,6,7,0.98536
50,4,38000,0,0,0.41584
50,4,38000,0,0,0.24566
50,4,38000,0,0,0.0
50,4,38000,0,0,0.0
50,4,38000,0,0,0.0
50,4,38000,0,0,0.0
50,4,38000,0,0,0.0
50,4,38000,0,0,0.0
50,4,38200,12,13,0.99923
50,4,38200,12,13,0.95931
50,4,38200,12,13,0.99887
50,4,38200,12,13,0.94029
50,4,38200,12,13,0.81131
50,4,38200,12,13,0.99871
50,4,38200,12,13,0.93215
50,4,38200,12,13,0.99853
50,4,38200,12,13,0.47544
50,4,38200,12,13,0.26374
50,4,38200,12,13,0.40389
50,4,38200,12,13,0.99785
50,4,38200,12,13,0.4038
50,4,38200,12,13,0.78559
50,4,38200,12,13,0.93224
50,4,38200,12,13,0.94029
50,4,38200,12,13,0.94029
50,4,38200,12,13,0.97227
50,4,38200,12,13,0.98536
50,4,38200,12,13,0.47535
50,4,38200,12,13,0.72312
50,4,38200,12,13,0.9932
50,4,38200,12,13,0.47524
50,4,38200,12,13,0.99887
50,4,38200,12,13,0.98537
50,4,38200,12,13,0.9229
50,4,38200,12,13,0.59372
50,4,38200,12,13,0.88686
50,4,38200,12,13,0.99641
50,4,38200,12,13,0.99402
50,4,38200,12,13,0.99785
50,4,38200,11,12,0.99474
50,4,38200,10,11,0.99684
50,4,38200,6,7,0.99227
50,4,38200,0,0,0.33618
50,4,38200,0,0,0.24566
50,4,38200,0,0,0.24566
50,4,38200,0,0,0.24566
50,4,38200,0,0,0.24566
50,4,38200,0,0,0.0
50,4,38400,12,13,0.2322
50,4,38400,12,13,0.97853
50,4,38400,12,13,0.26382
50,4,38400,12,13,0.96849
50,4,38400,12,13,0.90042
50,4,38400,12,13,0.23212
50,4,38400,12,13,0.96419
50,4,38400,12,13,0.99923
50,4,38400,12,13,0.72317
50,4,38400,12,13,0.47537
50,4,38400,12,13,0.68541
50,4,38400,12,13,0.99886
50,4,38400,12,13,0.68537
50,4,38400,12,13,0.88685
50,4,38400,12,13,0.80536
50,4,38400,12,13,0.96849
50,4,38400,12,13,0.96849
50,4,38400,12,13,0.98537
50,4,38400,12,13,0.99228
50,4,38400,12,13,0.72312
50,4,38400,12,13,0.85388
50,4,38400,12,13,0.99641
50,4,38400,12,13,0.72307
50,4,38400,12,13,0.26382
50,4,38400,12,13,0.99228
50,4,38400,12,13,0.95931
50,4,38400,12,13,0.7856
50,4,38400,12,13,0.94029
50,4,38400,12,13,0.99811
50,4,38400,12,13,0.99684
50,4,38400,12,13,0.99887
50,4,38400,11,12,0.99722
50,4,38400,10,11,0.99833
50,4,38400,6,7,0.99592
50,4,38400,0,0,0.24566
50,4,38400,0,0,0.0
50,4,38400,0,0,0.0
50,4,38400,0,0,0.0
50,4,38400,0,0,0.0
50,4,38600,12,13,0.53838
50,4,38600,12,13,0.98867
50,4,38600,12,13,0.47541
50,4,38600,12,13,0.98337
50,4,38600,12,13,0.94745
50,4,38600,12,13,0.53834
50,4,38600,12,13,0.9811
50,4,38600,12,13,0.32259
50,4,38600,12,13,0.85391
50,4,38600,12,13,0.72313
50,4,38600,12,13,0.83398
50,4,38600,12,13,0.26382
50,4,38600,12,13,0.83396
50,4,38600,12,13,0.94029
50,4,38600,12,13,0.88569
50,4,38600,12,13,0.98337
50,4,38600,12,13,0.98337
50,4,38600,12,13,0.99228
50,4,38600,12,13,0.99592
50,4,38600,12,13,0.85388
50,4,38600,12,13,0.92289
50,4,38600,12,13,0.99811
50,4,38600,12,13,0.85385
50,4,38600,12,13,0.47541
50,4,38600,12,13,0.99592
50,4,38600,12,13,0.97853
50,4,38600,12,13,0.88685
50,4,38600,12,13,0.96849
50,4,38600,12,13,0.999
50,4,38600,12,13,0.99833
50,4,38600,12,13,0.26382
50,4,38600,11,12,0.99853
50,4,38600,10,11,0.99912
50,4,38600,6,7,0.99785
50,4,38600,0,0,0.41584
50,4,38600,0,0,0.33618
50,4,38600,0,0,0.33618
50,4,38600,0,0,0.24566
50,4,38600,0,0,0.1428
50,4,38600,0,0,0.0
50,4,38600,0,0,0.0
50,4,38800,12,13,0.75639
50,4,38800,12,13,0.99402
50,4,38800,12,13,0.72316
50,4,38800,12,13,0.99122
50,4,38800,12,13,0.97227
50,4,38800,12,13,0.75637
50,4,38800,12,13,0.99003
50,4,38800,12,13,0.64251
50,4,38800,12,13,0.9229
50,4,38800,12,13,0.85389
50,4,38800,12,13,0.91239
50,4,38800,12,13,0.47541
50,4,38800,12,13,0.91237
50,4,38800,12,13,0.96849
50,4,38800,12,13,0.92755
50,4,38800,12,13,0.99122
50,4,38800,12,13,0.99122
50,4,38800,12,13,0.99592
50,4,38800,12,13,0.99785
50,4,38800,12,13,0.92289
50,4,38800,12,13,0.95931
50,4,38800,12,13,0.2637
50,4,38800,12,13,0.92287
50,4,38800,12,13,0.72316
50,4,38800,12,13,0.99785
50,4,38800,12,13,0.98867
50,4,38800,12,13,0.94029
50,4,38800,12,13,0.98337
50,4,38800,12,13,0.23216
50,4,38800,12,13,0.23206
50,4,38800,12,13,0.47541
50,4,38800,11,12,0.99923
50,4,38800,11,12,0.23218
50,4,38800,6,7,0.99886
50,4,38800,0,0,0.33618
50,4,38800,0,0,0.24566
50,4,38800,0,0,0.0
50,4,38800,0,0,0.0
50,4,38800,0,0,0.0
50,4,38800,0,0,0.0
50,4,39000,12,13,0.87144
50,4,39000,12,13,0.99684
50,4,39000,12,13,0.8539
50,4,39000,12,13,0.99537
50,4,39000,12,13,0.98536
50,4,39000,12,13,0.87143
50,4,39000,12,13,0.99474
50,4,39000,12,13,0.81134
50,4,39000,12,13,0.95931
50,4,39000,12,13,0.92289
50,4,39000,12,13,0.95376
50,4,39000,12,13,0.72316
50,4,39000,12,13,0.95376
50,4,39000,12,13,0.98337
50,4,39000,12,13,0.95318
50,4,39000,12,13,0.99537
50,4,39000,12,13,0.99537
50,4,39000,12,13,0.99785
50,4,39000,12,13,0.99886
50,4,39000,12,13,0.95931
50,4,39000,12,13,0.97852
50,4,39000,12,13,0.47535
50,4,39000,12,13,0.9593
50,4,39000,12,13,0.8539
50,4,39000,12,13,0.99887
50,4,39000,12,13,0.99402
50,4,39000,12,13,0.96849
50,4,39000,12,13,0.99122
50,4,39000,12,13,0.53836
50,4,39000,12,13,0.53831
50,4,39000,12,13,0.72316
50,4,39000,12,13,0.26432
50,4,39000,11,12,0.53837
50,4,39000,7,8,0.29982
50,4,39000,0,0,0.24566
50,4,39000,0,0,0.0
50,4,39000,0,0,0.0
50,4,39200,12,13,0.93215
50,4,39200,12,13,0.99833
50,4,39200,12,13,0.9229
50,4,39200,12,13,0.99756
50,4,39200,12,13,0.99228
50,4,39200,12,13,0.93215
50,4,39200,12,13,0.99722
50,4,39200,12,13,0.90044
50,4,39200,12,13,0.97853
50,4,39200,12,13,0.95931
50,4,39200,12,13,0.9756
50,4,39200,12,13,0.8539
50,4,39200,12,13,0.9756
50,4,39200,12,13,0.99122
50,4,39200,12,13,0.96202
50,4,39200,12,13,0.99756
50,4,39200,12,13,0.99756
50,4,39200,12,13,0.99886
50,4,39200,12,13,0.29982
50,4,39200,12,13,0.97852
50,4,39200,12,13,0.98867
50,4,39200,12,13,0.72312
50,4,39200,12,13,0.97852
50,4,39200,12,13,0.9229
50,4,39200,12,13,0.32253
50,4,39200,12,13,0.99684
50,4,39200,12,13,0.98337
50,4,39200,12,13,0.99537
50,4,39200,12,13,0.75638
50,4,39200,12,13,0.75635
50,4,39200,12,13,0.8539
50,4,39200,12,13,0.59377
50,4,39200,11,12,0.75638
50,4,39200,7,8,0.40389
50,4,39200,0,0,0.24566
50,4,39200,0,0,0.1428
50,4,39200,0,0,0.0
50,4,39400,12,13,0.9642
50,4,39400,12,13,0.26374
50,4,39400,12,13,0.95931
50,4,39400,12,13,0.99871
50,4,39400,12,13,0.99592
50,4,39400,12,13,0.96419
50,4,39400,12,13,0.99853
50,4,39400,12,13,0.94746
50,4,39400,12,13,0.98867
50,4,39400,12,13,0.97853
50,4,39400,12,13,0.98712
50,4,39400,12,13,0.9229
50,4,39400,12,13,0.98712
50,4,39400,12,13,0.99537
50,4,39400,12,13,0.2562
50,4,39400,12,13,0.99871
50,4,39400,12,13,0.99871
50,4,39400,12,13,0.26382
50,4,39400,12,13,0.40389
50,4,39400,12,13,0.98867
50,4,39400,12,13,0.99402
50,4,39400,12,13,0.85388
50,4,39400,12,13,0.98866
50,4,39400,12,13,0.95931
50,4,39400,12,13,0.64248
50,4,39400,12,13,0.99833
50,4,39400,12,13,0.99122
50,4,39400,12,13,0.99756
50,4,39400,12,13,0.87143
50,4,39400,12,13,0.87142
50,4,39400,12,13,0.9229
50,4,39400,12,13,0.78562
50,4,39400,11,12,0.87144
50,4,39400,7,8,0.68541
50,4,39400,0,0,0.24566
50,4,39400,0,0,0.0
50,4,39400,0,0,0.0
50,4,39400,0,0,0.0
50,4,39600,12,13,0.9811
50,4,39600,12,13,0.47537
50,4,39600,12,13,0.97853
50,4,39600,12,13,0.99932
50,4,39600,12,13,0.99785
50,4,39600,12,13,0.9811
50,4,39600,12,13,0.99923
50,4,39600,12,13,0.97227
50,4,39600,12,13,0.99402
50,4,39600,12,13,0.98867
50,4,39600,12,13,0.9932
50,4,39600,12,13,0.95931
50,4,39600,12,13,0.9932
50,4,39600,12,13,0.99756
50,4,39600,12,13,0.46669
50,4,39600,12,13,0.3225
50,4,39600,12,13,0.99932
50,4,39600,12,13,0.47541
50,4,39600,12,13,0.68541
50,4,39600,12,13,0.99402
50,4,39600,12,13,0.99684
50,4,39600,12,13,0.92289
50,4,39600,12,13,0.99402
50,4,39600,12,13,0.97853
50,4,39600,12,13,0.81132
50,4,39600,12,13,0.29974
50,4,39600,12,13,0.99537
50,4,39600,12,13,0.99871
50,4,39600,12,13,0.93215
50,4,39600,12,13,0.93214
50,4,39600,12,13,0.95931
50,4,39600,12,13,0.88686
50,4,39600,11,12,0.93215
50,4,39600,7,8,0.83398
50,4,39600,0,0,0.24044
50,4,39600,0,0,0.24566
50,4,39600,0,0,0.24566
50,4,39600,0,0,0.1428
50,4,39600,0,0,0.0
50,4,39800,12,13,0.99003
50,4,39800,12,13,0.72313
50,4,39800,12,13,0.98867
50,4,39800,12,13,0.40388
50,4,39800,12,13,0.99886
50,4,39800,12,13,0.99003
50,4,39800,12,13,0.32259
50,4,39800,12,13,0.98537
50,4,39800,12,13,0.99684
50,4,39800,12,13,0.99402
50,4,39800,12,13,0.99641
50,4,39800,12,13,0.97853
50,4,39800,12,13,0.99641
50,4,39800,12,13,0.99871
50,4,39800,12,13,0.71277
50,4,39800,12,13,0.64246
50,4,39800,12,13,0.3226
50,4,39800,12,13,0.72316
50,4,39800,12,13,0.83398
50,4,39800,12,13,0.99684
50,4,39800,12,13,0.99833
50,4,39800,12,13,0.95931
50,4,39800,12,13,0.99684
50,4,39800,12,13,0.98867
50,4,39800,12,13,0.90043
50,4,39800,12,13,0.40384
50,4,39800,12,13,0.99756
50,4,39800,12,13,0.23212
50,4,39800,12,13,0.96419
50,4,39800,12,13,0.96419
50,4,39800,12,13,0.97853
50,4,39800,12,13,0.94029
50,4,39800,11,12,0.96419
50,4,39800,7,8,0.91239
50,4,39800,0,0,0.24566
50,4,39800,0,0,0.1428
50,4,39800,0,0,0.1428
50,4,39800,0,0,0.06
50,4,39800,0,0,0.0
50,4,40000,12,13,0.99474
50,4,40000,12,13,0.85389
50,4,40000,12,13,0.99402
50,4,40000,12,13,0.68541
50,4,40000,12,13,0.32253
50,4,40000,12,13,0.99474
50,4,40000,12,13,0.64251
50,4,40000,12,13,0.99228
50,4,40000,12,13,0.99833
50,4,40000,12,13,0.99684
50,4,40000,12,13,0.99811
50,4,40000,12,13,0.98867
50,4,40000,12,13,0.99811
50,4,40000,12,13,0.3225
50,4,40000,12,13,0.73544
50,4,40000,12,13,0.81132
50,4,40000,12,13,0.64251
50,4,40000,12,13,0.8539
50,4,40000,12,13,0.91239
50,4,40000,12,13,0.99833
50,4,40000,12,13,0.26374
50,4,40000,12,13,0.97852
50,4,40000,12,13,0.99833
50,4,40000,12,13,0.99402
50,4,40000,12,13,0.94745
50,4,40000,12,13,0.68539
50,4,40000,12,13,0.99871
50,4,40000,12,13,0.53834
50,4,40000,12,13,0.9811
50,4,40000,12,13,0.9811
50,4,40000,12,13,0.98867
50,4,40000,12,13,0.96849
50,4,40000,11,12,0.9811
50,4,40000,7,8,0.95376
50,4,40000,0,0,0.33618
50,4,40000,0,0,0.1428
50,4,40000,0,0,0.06
50,4,40000,0,0,0.0
50,1,32000,12,13,0.98712
50,1,32000,12,13,0.40386
50,1,32000,12,13,0.63098
50,1,32000,12,13,0.40384
50,1,32000,12,13,0.99722
50,1,32000,12,13,0.99722
50,1,32000,12,13,0.40384
50,1,32000,12,13,0.81132
50,1,32000,12,13,0.87339
50,1,32000,12,13,0.99722
50,1,32000,12,13,0.99474
50,1,32000,12,13,0.99722
50,1,32000,12,13,0.99853
50,1,32000,12,13,0.99871
50,1,32000,12,13,0.99756
50,1,32000,12,13,0.81131
50,1,32000,12,13,0.40383
50,1,32000,12,13,0.99853
50,1,32000,12,13,0.97853
50,1,32000,12,13,0.999
50,1,32000,12,13,0.88689
50,1,32000,12,13,0.26424
50,1,32000,12,13,0.99811
50,1,32000,11,12,0.99871
50,1,32000,12,13,0.83394
50,1,32000,11,12,0.99756
50,1,32000,11,12,0.99932
50,1,32000,12,13,0.4754
50,1,32000,12,13,0.72314
50,1,32000,11,12,0.97853
50,1,32000,12,13,0.53837
50,1,32000,12,13,0.88686
50,1,32000,12,13,0.64251
50,1,32000,12,13,0.23212
50,1,32000,0,0,0.33618
50,1,32000,0,0,0.1428
50,1,32000,0,0,0.1428
50,1,32000,0,0,0.1428
50,1,32000,0,0,0.1428
50,1,32000,0,0,0.0
50,1,32000,0,0,0.0
50,1,32200,12,13,0.9932
50,1,32200,12,13,0.6854
50,1,32200,12,13,0.79519
50,1,32200,12,13,0.68539
50,1,32200,12,13,0.99853
50,1,32200,12,13,0.99853
50,1,32200,12,13,0.68539
50,1,32200,12,13,0.90042
50,1,32200,12,13,0.27698
50,1,32200,12,13,0.99853
50,1,32200,12,13,0.99722
50,1,32200,12,13,0.99853
50,1,32200,12,13,0.29977
50,1,32200,12,13,0.2998
50,1,32200,12,13,0.99871
50,1,32200,12,13,0.90042
50,1,32200,12,13,0.68538
50,1,32200,12,13,0.32248
50,1,32200,12,13,0.98867
50,1,32200,12,13,0.26384
50,1,32200,12,13,0.93104
50,1,32200,12,13,0.59372
50,1,32200,12,13,0.23202
50,1,32200,12,13,0.3225
50,1,32200,12,13,0.91237
50,1,32200,11,12,0.99871
50,1,32200,12,13,0.3226
50,1,32200,12,13,0.72315
50,1,32200,12,13,0.85389
50,1,32200,11,12,0.98867
50,1,32200,12,13,0.75638
50,1,32200,12,13,0.94029
50,1,32200,12,13,0.81134
50,1,32200,12,13,0.53834
50,1,32200,0,0,0.1428
50,1,32200,0,0,0.1428
50,1,32200,0,0,0.06
50,1,32200,0,0,0.0
50,1,32200,0,0,0.0
50,1,32200,0,0,0.0
50,1,32200,0,0,0.0
50,1,32200,0,0,0.0
50,1,32400,12,13,0.99641
50,1,32400,12,13,0.83397
50,1,32400,12,13,0.77954
50,1,32400,12,13,0.83397
50,1,32400,12,13,0.26421
50,1,32400,12,13,0.32248
50,1,32400,12,13,0.83397
50,1,32400,12,13,0.94745
50,1,32400,12,13,0.3865
50,1,32400,12,13,0.26377
50,1,32400,12,13,0.99853
50,1,32400,12,13,0.23209
50,1,32400,12,13,0.40386
50,1,32400,12,13,0.40388
50,1,32400,12,13,0.26424
50,1,32400,12,13,0.94745
50,1,32400,12,13,0.83396
50,1,32400,12,13,0.64245
50,1,32400,12,13,0.99402
50,1,32400,12,13,0.47542
50,1,32400,12,13,0.22
50,1,32400,12,13,0.7856
50,1,32400,12,13,0.53829
50,1,32400,12,13,0.64246
50,1,32400,12,13,0.95375
50,1,32400,12,13,0.40378
50,1,32400,12,13,0.64251
50,1,32400,12,13,0.8539
50,1,32400,12,13,0.92289
50,1,32400,11,12,0.99402
50,1,32400,12,13,0.87144
50,1,32400,12,13,0.96849
50,1,32400,12,13,0.90044
50,1,32400,12,13,0.75637
50,1,32400,0,0,0.24566
50,1,32400,0,0,0.24247
50,1,32400,0,0,0.24566
50,1,32400,0,0,0.24566
50,1,32400,0,0,0.1428
50,1,32400,0,0,0.06
50,1,32400,0,0,0.06
50,1,32400,0,0,0.0
50,1,32400,0,0,0.0
50,1,32400,0,0,0.0
50,1,32400,0,0,0.0
50,1,32600,12,13,0.99811
50,1,32600,12,13,0.91238
50,1,32600,12,13,0.87459
50,1,32600,12,13,0.91238
50,1,32600,12,13,0.59371
50,1,32600,12,13,0.64245
50,1,32600,12,13,0.91238
50,1,32600,12,13,0.97227
50,1,32600,12,13,0.59637
50,1,32600,12,13,0.47538
50,1,32600,12,13,0.23209
50,1,32600,12,13,0.53832
50,1,32600,12,13,0.6854
50,1,32600,12,13,0.68541
50,1,32600,12,13,0.59372
50,1,32600,12,13,0.97227
50,1,32600,12,13,0.91238
50,1,32600,12,13,0.81131
50,1,32600,12,13,0.99684
50,1,32600,12,13,0.72316
50,1,32600,12,13,0.52545
50,1,32600,12,13,0.88685
50,1,32600,12,13,0.75634
50,1,32600,12,13,0.81132
50,1,32600,12,13,0.97559
50,1,32600,12,13,0.68536
50,1,32600,12,13,0.81134
50,1,32600,12,13,0.9229
50,1,32600,12,13,0.95931
50,1,32600,11,12,0.99684
50,1,32600,12,13,0.93215
50,1,32600,12,13,0.98337
50,1,32600,12,13,0.94746
50,1,32600,12,13,0.87143
50,1,32600,0,0,0.0
50,1,32800,12,13,0.999
50,1,32800,12,13,0.95376
50,1,32800,12,13,0.92579
50,1,32800,12,13,0.95376
50,1,32800,12,13,0.78559
50,1,32800,12,13,0.81131
50,1,32800,12,13,0.95376
50,1,32800,12,13,0.98536
50,1,32800,12,13,0.78064
50,1,32800,12,13,0.72314
50,1,32800,12,13,0.53832
50,1,32800,12,13,0.75636
50,1,32800,12,13,0.83397
50,1,32800,12,13,0.83398
50,1,32800,12,13,0.7856
50,1,32800,12,13,0.98536
50,1,32800,12,13,0.95376
50,1,32800,12,13,0.90042
50,1,32800,12,13,0.99833
50,1,32800,12,13,0.8539
50,1,32800,12,13,0.74049
50,1,32800,12,13,0.94029
50,1,32800,12,13,0.87141
50,1,32800,12,13,0.90043
50,1,32800,12,13,0.98712
50,1,32800,12,13,0.83395
50,1,32800,12,13,0.90044
50,1,32800,12,13,0.95931
50,1,32800,12,13,0.97852
50,1,32800,11,12,0.99833
50,1,32800,12,13,0.96419
50,1,32800,12,13,0.99122
50,1,32800,12,13,0.97227
50,1,32800,12,13,0.93215
50,1,32800,0,0,0.41584
50,1,33000,12,13,0.26428
50,1,33000,12,13,0.9756
50,1,33000,12,13,0.95033
50,1,33000,12,13,0.9756
50,1,33000,12,13,0.88685
50,1,33000,12,13,0.90042
50,1,33000,12,13,0.9756
50,1,33000,12,13,0.99228
50,1,33000,12,13,0.87683
50,1,33000,12,13,0.85389
50,1,33000,12,13,0.75636
50,1,33000,12,13,0.87142
50,1,33000,12,13,0.91238
50,1,33000,12,13,0.91239
50,1,33000,12,13,0.88685
50,1,33000,12,13,0.99228
50,1,33000,12,13,0.9756
50,1,33000,12,13,0.94745
50,1,33000,12,13,0.26374
50,1,33000,12,13,0.9229
50,1,33000,12,13,0.84917
50,1,33000,12,13,0.96849
50,1,33000,12,13,0.93214
50,1,33000,12,13,0.94745
50,1,33000,12,13,0.9932
50,1,33000,12,13,0.91237
50,1,33000,12,13,0.94746
50,1,33000,12,13,0.97853
50,1,33000,12,13,0.98867
50,1,33000,12,13,0.26418
50,1,33000,12,13,0.9811
50,1,33000,12,13,0.99537
50,1,33000,12,13,0.98537
