lipid_supply,imposed_cv,imposed_T,seed,tick,n_intervals,min_interval,max_interval,mean_interval,last_interval,cell_S,rv
,0.0,3200,5,18000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0804
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0669
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0675
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0691
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0687
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0679
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0681
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0667
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0681
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0698
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.067
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0708
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.07
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0695
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0691
,0.0,3200,5,18200,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0685
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0579
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0582
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0598
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0594
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0586
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0588
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0577
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0593
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0599
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.058
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0612
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0606
