imposed_cv,imposed_T,seed,realized_interval,cell_S,n_intervals,n_divisions
0.1,3200,21,-1.0,0.99984,0,0
0.1,3200,21,-1.0,0.99976,0,0
0.1,3200,21,-1.0,0.99969,0,0
0.1,3200,21,-1.0,0.9996,0,0
0.1,3200,21,-1.0,0.99955,0,0
0.1,3200,21,-1.0,0.99948,0,0
0.1,3200,21,-1.0,0.99933,0,0
0.1,3200,21,-1.0,0.33618,0,0
0.1,3200,21,-1.0,0.0,0,0
0.1,6400,1,7460.0,0.83401,2,3
0.1,6400,1,6981.0,1.0,1,2
0.1,6400,1,6586.0,0.96057,1,2
0.1,6400,1,6166.0,1.0,1,2
0.1,6400,1,5730.0,1.0,1,2
0.1,6400,1,7049.0,1.0,1,2
0.1,6400,1,5695.0,0.99932,1,2
0.1,6400,1,6452.0,0.88688,1,2
0.1,6400,1,7334.0,0.264,1,2
0.1,6400,1,-1.0,0.98386,0,0
0.1,6400,1,6330.0,0.85393,1,2
0.1,6400,1,-1.0,0.99993,0,0
0.1,6400,1,-1.0,0.99474,0,0
0.1,6400,1,-1.0,0.9756,0,0
0.1,6400,1,-1.0,1.0,0,0
0.1,6400,1,-1.0,0.47551,0,0
0.1,6400,1,-1.0,0.9403,0,0
0.1,6400,1,-1.0,0.59383,0,0
0.1,6400,1,-1.0,1.0,0,0
0.1,6400,1,-1.0,0.97981,0,0
0.1,6400,1,-1.0,0.80453,0,0
0.1,6400,1,-1.0,0.38301,0,0
0.1,6400,1,-1.0,0.99991,0,0
0.1,6400,1,-1.0,0.99902,0,0
0.1,6400,1,-1.0,0.99243,0,0
0.1,6400,1,-1.0,0.96912,0,0
0.1,6400,1,-1.0,0.92445,0,0
0.1,6400,1,-1.0,0.83731,0,0
0.1,6400,1,-1.0,0.78992,0,0
0.1,6400,1,-1.0,0.76127,0,0
0.1,6400,1,-1.0,0.41584,0,0
0.1,6400,1,-1.0,0.24566,0,0
0.1,6400,1,-1.0,0.0,0,0
0.1,6400,2,6693.0,1.0,1,2
0.1,6400,2,6242.0,0.95377,2,3
0.1,6400,2,6660.0,0.8712,2,3
0.1,6400,2,5687.0,0.99887,2,3
0.1,6400,2,6199.0,0.99995,1,2
0.1,6400,2,6511.0,0.99641,2,3
0.1,6400,2,6464.0,0.98337,1,2
0.1,6400,2,5509.0,0.99321,1,2
0.1,6400,2,-1.0,1.0,0,0
0.1,6400,2,7013.0,0.32271,1,2
0.1,6400,2,6128.0,0.99089,1,2
0.1,6400,2,-1.0,0.99996,0,0
0.1,6400,2,-1.0,0.98713,0,0
0.1,6400,2,-1.0,0.98537,0,0
0.1,6400,2,-1.0,0.9994,0,0
0.1,6400,2,-1.0,0.97827,0,0
0.1,6400,2,-1.0,0.23227,0,0
0.1,6400,2,-1.0,0.94747,0,0
0.1,6400,2,-1.0,0.98867,0,0
0.1,6400,2,-1.0,1.0,0,0
0.1,6400,2,-1.0,0.97555,0,0
0.1,6400,2,-1.0,1.0,0,0
0.1,6400,2,-1.0,0.53844,0,0
0.1,6400,2,-1.0,0.99995,0,0
0.1,6400,2,-1.0,0.99914,0,0
0.1,6400,2,-1.0,0.99837,0,0
0.1,6400,2,-1.0,0.99484,0,0
0.1,6400,2,-1.0,0.99023,0,0
0.1,6400,2,-1.0,0.98864,0,0
0.1,6400,2,-1.0,0.98371,0,0
0.1,6400,2,-1.0,0.98371,0,0
0.1,6400,2,-1.0,0.97896,0,0
0.1,6400,2,-1.0,0.97609,0,0
0.1,6400,2,-1.0,0.97254,0,0
0.1,6400,2,-1.0,0.96486,0,0
0.1,6400,2,-1.0,0.33618,0,0
0.1,6400,2,-1.0,0.1428,0,0
0.1,6400,2,-1.0,0.0,0,0
0.1,6400,3,6830.0,0.0,2,3
0.1,6400,3,6022.0,0.0,1,2
0.1,6400,3,7300.0,0.59383,2,3
0.1,6400,3,5917.0,0.0,2,3
0.1,6400,3,7099.0,0.0,1,2
0.1,6400,3,5747.0,0.99932,1,2
0.1,6400,3,-1.0,0.99978,0,0
0.1,6400,3,-1.0,0.0,0,0
0.1,6400,3,-1.0,0.72321,0,0
0.1,6400,3,-1.0,0.99973,0,0
0.1,6400,3,-1.0,0.99902,0,0
0.1,6400,3,-1.0,0.0,0,0
0.1,6400,3,-1.0,0.0,0,0
0.1,6400,3,-1.0,0.64968,0,0
0.1,6400,3,-1.0,0.0,0,0
0.1,6400,3,-1.0,0.41584,0,0
0.1,3200,20,3584.0,0.99871,4,5
0.1,3200,20,3606.0,0.93216,5,6
0.1,3200,20,3284.0,0.99537,4,5
0.1,3200,20,2843.0,0.93216,4,5
0.1,3200,20,3016.0,0.99537,3,4
0.1,3200,20,3128.0,0.93216,3,4
0.1,3200,20,3198.0,0.99321,3,4
0.1,3200,20,3404.0,0.99947,2,3
0.1,3200,20,2820.0,0.99684,2,3
0.1,3200,20,2750.0,0.99923,2,3
0.1,3200,20,2974.0,0.9685,2,3
0.1,3200,20,3757.0,0.99997,1,2
0.1,3200,20,3074.0,0.99228,2,3
0.1,3200,20,3237.0,0.99994,1,2
0.1,3200,20,3298.0,0.99981,1,2
0.1,3200,20,2782.0,0.99992,1,2
0.1,3200,20,3376.0,0.99474,1,2
0.1,3200,20,3069.0,0.99722,1,2
0.1,3200,20,3086.0,0.99785,1,2
0.1,3200,20,3193.0,0.99474,1,2
0.1,3200,20,3131.0,0.97228,1,2
0.1,3200,20,3483.0,0.95932,1,2
0.1,3200,20,3307.0,0.97228,1,2
0.1,3200,20,3009.0,0.99402,1,2
0.1,3200,20,2791.0,0.99756,1,2
0.1,3200,20,3228.0,0.53844,1,2
0.1,3200,20,-1.0,0.99998,0,0
0.1,3200,20,3249.0,0.26399,1,2
0.1,3200,20,-1.0,0.99987,0,0
0.1,3200,20,-1.0,0.99923,0,0
0.1,3200,20,-1.0,0.99978,0,0
0.1,3200,20,-1.0,0.99959,0,0
0.1,3200,20,-1.0,0.95932,0,0
0.1,3200,20,-1.0,0.9642,0,0
0.1,3200,20,-1.0,0.98712,0,0
0.1,3200,20,-1.0,0.41584,0,0
0.1,3200,20,-1.0,0.0,0,0
0.1,6400,4,6767.0,0.91215,2,3
0.1,6400,4,6522.0,0.22235,1,2
0.1,6400,4,7602.0,1.0,1,2
0.1,6400,4,6944.0,0.57624,1,2
0.1,6400,4,6240.0,0.95377,2,3
0.1,6400,4,6424.0,0.99857,1,2
0.1,6400,4,6864.0,0.37909,1,2
0.1,6400,4,5530.0,0.99228,1,2
0.1,6400,4,5809.0,0.9403,1,2
0.1,6400,4,-1.0,0.39398,0,0
0.1,6400,4,-1.0,0.99969,0,0
0.1,6400,4,-1.0,0.66376,0,0
0.1,6400,4,-1.0,0.40378,0,0
0.1,6400,4,-1.0,0.78565,0,0
0.1,6400,4,-1.0,0.98111,0,0
0.1,6400,4,-1.0,0.85393,0,0
0.1,6400,4,-1.0,0.18529,0,0
0.1,6400,4,-1.0,1.0,0,0
0.1,6400,4,-1.0,0.18194,0,0
0.1,6400,4,-1.0,0.99974,0,0
0.1,6400,4,-1.0,0.99853,0,0
0.1,6400,4,-1.0,0.59592,0,0
0.1,6400,4,-1.0,0.99023,0,0
0.1,6400,4,-1.0,0.97283,0,0
0.1,6400,4,-1.0,0.616,0,0
0.1,6400,4,-1.0,0.93351,0,0
0.1,6400,4,-1.0,0.92445,0,0
0.1,6400,4,-1.0,0.87396,0,0
0.1,6400,4,-1.0,0.78992,0,0
0.1,6400,4,-1.0,0.72871,0,0
0.1,6400,4,-1.0,0.14279,0,0
0.1,6400,4,-1.0,0.0,0,0
0.1,6400,5,6829.0,0.0,2,3
0.1,6400,5,6839.0,0.0,2,3
0.1,6400,5,7138.0,0.0,1,2
0.1,6400,5,5971.0,0.0,1,2
0.1,6400,5,6439.0,0.0,1,2
0.1,6400,5,6868.0,0.0,2,3
0.1,6400,5,5492.0,0.0,2,3
0.1,6400,5,7244.0,0.0,1,2
0.1,6400,5,6483.0,0.0,1,2
0.1,6400,5,6130.0,0.0,2,3
0.1,6400,5,-1.0,0.0,0,0
0.1,6400,5,-1.0,0.0,0,0
0.1,6400,5,-1.0,0.0,0,0
0.1,6400,5,-1.0,0.0,0,0
0.1,6400,5,-1.0,0.0,0,0
0.1,6400,5,-1.0,0.0,0,0
0.1,6400,5,-1.0,0.0,0,0
0.1,6400,5,-1.0,0.0,0,0
0.1,6400,5,-1.0,0.0,0,0
0.1,6400,5,-1.0,0.0,0,0
0.1,6400,5,-1.0,0.0,0,0
0.1,6400,5,-1.0,0.0,0,0
0.1,3200,19,3148.0,0.98537,5,6
0.1,3200,19,3452.0,0.93216,5,6
0.1,3200,19,2996.0,0.95921,5,6
0.1,3200,19,3390.0,0.99993,4,5
0.1,3200,19,3427.0,0.72321,4,5
0.1,3200,19,3008.0,0.97228,4,5
0.1,3200,19,3682.0,0.78554,4,5
0.1,3200,19,3390.0,0.99105,4,5
0.1,3200,19,3441.0,0.53831,3,4
0.1,3200,19,3192.0,0.9685,3,4
0.1,3200,19,3972.0,0.9403,3,4
0.1,3200,19,2460.0,0.99982,3,4
0.1,3200,19,2806.0,0.40388,3,4
0.1,3200,19,3115.0,0.99228,3,4
0.1,3200,19,3260.0,0.4755,3,4
0.1,3200,19,2878.0,0.99893,3,4
0.1,3200,19,3121.0,0.99744,2,3
0.1,3200,19,3056.0,0.95932,2,3
0.1,3200,19,3464.0,0.98537,2,3
0.1,3200,19,3365.0,0.92273,2,3
0.1,3200,19,3480.0,0.98532,2,3
0.1,3200,19,3239.0,0.9642,2,3
0.1,3200,19,3576.0,0.26394,2,3
0.1,3200,19,2866.0,0.98337,2,3
0.1,3200,19,3028.0,0.99712,2,3
0.1,3200,19,2617.0,0.99529,2,3
0.1,3200,19,3150.0,0.99221,2,3
0.1,3200,19,3131.0,0.75642,2,3
0.1,3200,19,3693.0,0.72321,2,3
0.1,3200,19,3277.0,0.98111,2,3
0.1,3200,19,2977.0,0.87136,2,3
0.1,3200,19,2439.0,0.29986,2,3
0.1,3200,19,2826.0,0.99961,1,2
0.1,3200,19,-1.0,0.99952,0,0
0.1,3200,19,-1.0,0.99933,0,0
0.1,3200,19,-1.0,0.24566,0,0
0.1,3200,19,-1.0,0.14277,0,0
0.1,3200,19,-1.0,0.0,0,0
0.1,3200,19,-1.0,0.0,0,0
0.1,3200,22,3100.0,0.99321,5,6
0.1,3200,22,2886.0,0.26442,5,6
0.1,3200,22,2783.0,0.99402,5,6
0.1,3200,22,3444.0,0.87146,4,5
0.1,3200,22,3031.0,0.99003,4,5
0.1,3200,22,3249.0,0.97853,4,5
0.1,3200,22,2666.0,0.99833,3,4
0.1,3200,22,4001.0,0.95377,3,4
0.1,3200,22,3214.0,0.9756,3,4
0.1,3200,22,3170.0,0.88688,3,4
0.1,3200,22,3084.0,0.78565,3,4
0.1,3200,22,3266.0,0.99972,2,3
0.1,3200,22,2667.0,0.98867,2,3
0.1,3200,22,3060.0,0.88688,2,3
0.1,3200,22,3531.0,0.95932,2,3
0.1,3200,22,3588.0,0.78565,2,3
0.1,3200,22,3207.0,0.97228,2,3
0.1,3200,22,3401.0,0.83401,2,3
0.1,3200,22,3157.0,0.99684,2,3
0.1,3200,22,3238.0,0.97228,2,3
0.1,3200,22,3350.0,0.93216,2,3
0.1,3200,22,3268.0,0.9403,2,3
0.1,3200,22,3072.0,0.81137,2,3
0.1,3200,22,2919.0,0.9642,2,3
0.1,3200,22,2899.0,0.99853,1,2
0.1,3200,22,3060.0,0.97228,1,2
0.1,3200,22,3387.0,0.92291,1,2
0.1,3200,22,3613.0,0.94747,1,2
0.1,3200,22,4029.0,0.40398,1,2
0.1,3200,22,2886.0,0.99321,1,2
0.1,3200,22,3296.0,0.9124,1,2
0.1,3200,22,2858.0,0.99785,1,2
0.1,3200,22,3466.0,0.97228,1,2
0.1,3200,22,-1.0,0.99912,0,0
0.1,3200,22,-1.0,0.99989,0,0
0.1,3200,22,-1.0,0.1428,0,0
0.1,3200,22,-1.0,0.0,0,0
0.1,3200,24,3594.0,0.99996,4,5
0.1,3200,24,3582.0,0.68546,5,6
0.1,3200,24,2993.0,0.99994,4,5
0.1,3200,24,2915.0,0.9985,4,5
0.1,3200,24,3368.0,0.78565,4,5
0.1,3200,24,2730.0,0.93216,4,5
0.1,3200,24,2378.0,0.99894,3,4
0.1,3200,24,3776.0,0.9124,3,4
0.1,3200,24,3471.0,0.72321,3,4
0.1,3200,24,3107.0,0.87145,3,4
0.1,3200,24,2966.0,0.87141,3,4
0.1,3200,24,3374.0,0.99978,2,3
0.1,3200,24,2460.0,0.99944,2,3
0.1,3200,24,2864.0,0.9897,2,3
0.1,3200,24,3675.0,0.85393,2,3
0.1,3200,24,3122.0,0.85388,2,3
0.1,3200,24,3579.0,0.99996,1,2
0.1,3200,24,3279.0,0.99994,1,2
0.1,3200,24,3704.0,0.75642,2,3
0.1,3200,24,3606.0,0.64257,2,3
0.1,3200,24,3508.0,0.99993,1,2
0.1,3200,24,3188.0,0.83396,2,3
0.1,3200,24,2844.0,0.99992,1,2
0.1,3200,24,3035.0,0.40397,2,3
0.1,3200,24,3022.0,0.99887,1,2
0.1,3200,24,3026.0,0.99865,1,2
0.1,3200,24,3364.0,0.98332,1,2
0.1,3200,24,2756.0,0.99374,1,2
0.1,3200,24,3129.0,0.95928,1,2
0.1,3200,24,3257.0,0.9642,1,2
0.1,3200,24,3031.0,0.88688,1,2
0.1,3200,24,3008.0,0.94026,1,2
0.1,3200,24,3027.0,0.9642,1,2
0.1,3200,24,2927.0,0.98712,1,2
0.1,3200,24,-1.0,0.1428,0,0
0.1,3200,23,3131.0,0.91236,5,6
0.1,3200,23,2886.0,0.88688,5,6
0.1,3200,23,3767.0,0.99999,4,5
0.1,3200,23,3741.0,0.64254,5,6
0.1,3200,23,3188.0,0.99123,4,5
0.1,3200,23,3894.0,0.90046,4,5
0.1,3200,23,3031.0,0.83396,4,5
0.1,3200,23,3431.0,0.98534,4,5
0.1,3200,23,3397.0,0.9642,3,4
0.1,3200,23,3066.0,0.96846,3,4
0.1,3200,23,4163.0,0.99964,2,3
0.1,3200,23,3345.0,0.97853,3,4
0.1,3200,23,3670.0,0.9403,3,4
0.1,3200,23,3636.0,0.47549,3,4
0.1,3200,23,3264.0,0.85393,3,4
0.1,3200,23,3183.0,0.72318,3,4
0.1,3200,23,3515.0,0.9403,2,3
0.1,3200,23,3318.0,0.99641,2,3
0.1,3200,23,3030.0,0.98862,2,3
0.1,3200,23,3279.0,0.96416,2,3
0.1,3200,23,3750.0,0.59383,2,3
0.1,3200,23,3084.0,0.99123,2,3
0.1,3200,23,3025.0,0.99833,2,3
0.1,3200,23,3677.0,0.9004,2,3
0.1,3200,23,2702.0,0.99119,2,3
0.1,3200,23,3246.0,0.92291,2,3
0.1,3200,23,3606.0,0.53843,2,3
0.1,3200,23,2970.0,0.96414,2,3
0.1,3200,23,3066.0,0.87145,2,3
0.1,3200,23,3257.0,0.68542,2,3
0.1,3200,23,2778.0,0.97853,2,3
0.1,3200,23,3355.0,0.99474,1,2
0.1,3200,23,3343.0,0.99228,1,2
0.1,3200,23,-1.0,0.9995,0,0
0.1,3200,23,-1.0,0.33616,0,0
0.1,3200,23,-1.0,0.33617,0,0
0.1,6400,6,8056.0,1.0,1,2
0.1,6400,6,5820.0,0.64257,2,3
0.1,6400,6,5688.0,0.99979,2,3
0.1,6400,6,5934.0,0.99996,1,2
0.1,6400,6,7168.0,0.26398,1,2
0.1,6400,6,5470.0,0.99997,1,2
0.1,6400,6,-1.0,1.0,0,0
0.1,6400,6,5534.0,0.9124,1,2
0.1,6400,6,-1.0,0.95932,0,0
0.1,6400,6,-1.0,0.98705,0,0
0.1,6400,6,-1.0,0.87141,0,0
0.1,6400,6,-1.0,0.9124,0,0
0.1,6400,6,-1.0,0.40396,0,0
0.1,6400,6,-1.0,1.0,0,0
0.1,6400,6,-1.0,1.0,0,0
0.1,6400,6,-1.0,1.0,0,0
0.1,6400,6,-1.0,0.99995,0,0
0.1,6400,6,-1.0,0.99974,0,0
0.1,6400,6,-1.0,0.98363,0,0
0.1,6400,6,-1.0,0.94851,0,0
0.1,6400,6,-1.0,0.88913,0,0
0.1,6400,6,-1.0,0.87401,0,0
0.1,6400,6,-1.0,0.83724,0,0
0.1,6400,6,-1.0,0.48594,0,0
0.1,6400,6,-1.0,0.14279,0,0
0.1,6400,6,-1.0,0.0,0,0
0.1,6400,7,5858.0,1.0,1,2
0.1,6400,7,7321.0,0.99998,1,2
0.1,6400,7,7317.0,1.0,1,2
0.1,6400,7,5983.0,0.78565,2,3
0.1,6400,7,5805.0,0.53844,1,2
0.1,6400,7,6979.0,0.72321,1,2
0.1,6400,7,5280.0,0.994,1,2
0.1,6400,7,-1.0,1.0,0,0
0.1,6400,7,-1.0,0.99228,0,0
0.1,6400,7,-1.0,0.97558,0,0
0.1,6400,7,-1.0,0.32271,0,0
0.1,6400,7,-1.0,1.0,0,0
0.1,6400,7,-1.0,1.0,0,0
0.1,6400,7,-1.0,0.72321,0,0
0.1,6400,7,-1.0,1.0,0,0
0.1,6400,7,-1.0,0.99998,0,0
0.1,6400,7,-1.0,0.99241,0,0
0.1,6400,7,-1.0,0.9889,0,0
0.1,6400,7,-1.0,0.96489,0,0
0.1,6400,7,-1.0,0.69172,0,0
0.1,6400,7,-1.0,0.60191,0,0
0.1,6400,7,-1.0,0.60191,0,0
0.1,6400,7,-1.0,0.33618,0,0
0.1,6400,7,-1.0,0.1428,0,0
0.1,6400,8,7189.0,1.0,1,2
0.1,6400,8,7286.0,0.97853,2,3
0.1,6400,8,5748.0,0.99983,1,2
0.1,6400,8,6688.0,0.90046,1,2
0.1,6400,8,-1.0,0.99756,0,0
0.1,6400,8,-1.0,0.99887,0,0
0.1,6400,8,-1.0,0.99123,0,0
0.1,6400,8,-1.0,0.47551,0,0
0.1,6400,8,-1.0,0.99979,0,0
0.1,6400,8,-1.0,0.99856,0,0
0.1,6400,8,-1.0,0.99691,0,0
0.1,6400,8,-1.0,0.9889,0,0
0.1,6400,8,-1.0,0.96912,0,0
0.1,6400,8,-1.0,0.87401,0,0
0.1,6400,8,-1.0,0.24566,0,0
0.1,6400,9,6607.0,0.0,1,2
0.1,6400,9,5290.0,0.9124,2,3
0.1,6400,9,6048.0,0.0,2,3
0.1,6400,9,7559.0,0.0,1,2
0.1,6400,9,6093.0,1.0,1,2
0.1,6400,9,6398.0,0.40398,2,3
0.1,6400,9,-1.0,1.0,0,0
0.1,6400,9,6447.0,0.53844,1,2
0.1,6400,9,6329.0,0.264,1,2
0.1,6400,9,-1.0,0.0,0,0
0.1,6400,9,-1.0,1.0,0,0
0.1,6400,9,-1.0,0.99003,0,0
0.1,6400,9,-1.0,1.0,0,0
0.1,6400,9,-1.0,1.0,0,0
0.1,6400,9,-1.0,1.0,0,0
0.1,6400,9,-1.0,0.0,0,0
0.1,6400,9,-1.0,1.0,0,0
0.1,6400,9,-1.0,0.98738,0,0
0.1,6400,9,-1.0,0.87401,0,0
0.1,6400,9,-1.0,0.0,0,0
0.1,6400,9,-1.0,0.41584,0,0
0.1,6400,9,-1.0,0.1428,0,0
0.1,6400,9,-1.0,0.0,0,0
0.1,6400,10,7012.0,0.0,2,3
0.1,6400,10,6446.0,0.0,2,3
0.1,6400,10,7362.0,0.0,2,3
0.1,6400,10,6472.0,0.0,2,3
0.1,6400,10,6179.0,0.0,2,3
0.1,6400,10,6720.0,1.0,1,2
0.1,6400,10,7252.0,1.0,1,2
0.1,6400,10,5551.0,0.0,2,3
0.1,6400,10,5948.0,0.94747,1,2
0.1,6400,10,-1.0,1.0,0,0
0.1,6400,10,-1.0,0.68546,0,0
0.1,6400,10,-1.0,1.0,0,0
0.1,6400,10,-1.0,0.3,0,0
0.1,6400,10,-1.0,1.0,0,0
0.1,6400,10,-1.0,0.93351,0,0
0.1,6400,10,-1.0,0.0,0,0
0.1,6400,10,-1.0,0.54763,0,0
0.1,6400,10,-1.0,0.0,0,0
0.1,6400,10,-1.0,0.0,0,0
0.1,6400,10,-1.0,0.0,0,0
0.1,6400,10,-1.0,0.0,0,0
0.1,6400,10,-1.0,0.0,0,0
0.1,6400,11,7108.0,0.0,2,3
0.1,6400,11,6768.0,0.0,2,3
0.1,6400,11,5793.0,0.0,2,3
0.1,6400,11,5571.0,0.99684,2,3
0.1,6400,11,6618.0,0.0,2,3
0.1,6400,11,5867.0,0.0,2,3
0.1,6400,11,6086.0,0.0,2,3
0.1,6400,11,6286.0,0.92291,1,2
0.1,6400,11,-1.0,0.92291,0,0
0.1,6400,11,-1.0,0.9685,0,0
0.1,6400,11,-1.0,0.0,0,0
0.1,6400,11,-1.0,0.0,0,0
0.1,6400,11,-1.0,0.99546,0,0
0.1,6400,11,-1.0,0.95469,0,0
0.1,6400,11,-1.0,0.88913,0,0
0.1,6400,11,-1.0,0.88913,0,0
0.1,6400,11,-1.0,0.0,0,0
0.1,6400,11,-1.0,0.0,0,0
0.1,6400,11,-1.0,0.0,0,0
0.1,6400,11,-1.0,0.0,0,0
0.1,6400,11,-1.0,0.0,0,0
0.1,6400,13,5773.0,0.99123,2,3
0.1,6400,13,7271.0,0.99537,2,3
0.1,6400,13,6762.0,0.99321,2,3
0.1,6400,13,6086.0,1.0,1,2
0.1,6400,13,6377.0,0.95932,1,2
0.1,6400,13,6573.0,0.99983,1,2
0.1,6400,13,6452.0,0.26444,1,2
0.1,6400,13,7125.0,0.3,1,2
0.1,6400,13,-1.0,0.99992,0,0
0.1,6400,13,-1.0,0.99991,0,0
0.1,6400,13,-1.0,0.9685,0,0
0.1,6400,13,-1.0,0.87146,0,0
0.1,6400,13,-1.0,0.81137,0,0
0.1,6400,13,-1.0,1.0,0,0
0.1,6400,13,-1.0,0.68546,0,0
0.1,6400,13,-1.0,0.40398,0,0
0.1,6400,13,-1.0,0.9999,0,0
0.1,6400,13,-1.0,0.99989,0,0
0.1,6400,13,-1.0,0.99976,0,0
0.1,6400,13,-1.0,0.99334,0,0
0.1,6400,13,-1.0,0.99023,0,0
0.1,6400,13,-1.0,0.98738,0,0
0.1,6400,13,-1.0,0.95469,0,0
0.1,6400,13,-1.0,0.94851,0,0
0.1,6400,13,-1.0,0.81513,0,0
0.1,6400,13,-1.0,0.76127,0,0
0.1,6400,13,-1.0,0.60191,0,0
0.1,6400,13,-1.0,0.1428,0,0
0.1,6400,13,-1.0,0.0,0,0
0.1,6400,13,-1.0,0.0,0,0
0.1,6400,14,6493.0,0.95932,2,3
0.1,6400,14,6413.0,0.92291,2,3
0.1,6400,14,6498.0,0.99402,2,3
0.1,6400,14,6435.0,0.9756,1,2
0.1,6400,14,5247.0,0.99833,1,2
0.1,6400,14,-1.0,1.0,0,0
0.1,6400,14,-1.0,0.97853,0,0
0.1,6400,14,-1.0,0.95932,0,0
0.1,6400,14,-1.0,0.87146,0,0
0.1,6400,14,-1.0,0.59293,0,0
0.1,6400,14,-1.0,0.99641,0,0
0.1,6400,14,-1.0,1.0,0,0
0.1,6400,14,-1.0,0.99789,0,0
0.1,6400,14,-1.0,0.99484,0,0
0.1,6400,14,-1.0,0.9914,0,0
0.1,6400,14,-1.0,0.96912,0,0
0.1,6400,14,-1.0,0.96912,0,0
0.1,6400,14,-1.0,0.94851,0,0
0.1,6400,14,-1.0,0.94149,0,0
0.1,6400,14,-1.0,0.88913,0,0
0.1,6400,14,-1.0,0.83731,0,0
0.1,6400,14,-1.0,0.48499,0,0
0.1,6400,15,5712.0,0.0,2,3
0.1,6400,15,6476.0,0.0,2,3
0.1,6400,15,5774.0,0.0,2,3
0.1,6400,15,6012.0,0.0,1,2
0.1,6400,15,6633.0,0.0,2,3
0.1,6400,15,6639.0,0.0,2,3
0.1,6400,15,6304.0,0.0,2,3
0.1,6400,15,6000.0,0.0,2,3
0.1,6400,15,5552.0,0.0,2,3
0.1,6400,15,-1.0,0.0,0,0
0.1,6400,15,-1.0,0.0,0,0
0.1,6400,15,-1.0,0.0,0,0
0.1,6400,15,-1.0,0.0,0,0
0.1,6400,15,-1.0,0.0,0,0
0.1,6400,15,-1.0,0.0,0,0
0.1,6400,15,-1.0,0.0,0,0
0.1,6400,15,-1.0,0.0,0,0
0.1,6400,15,-1.0,0.0,0,0
0.1,6400,15,-1.0,0.0,0,0
0.1,6400,15,-1.0,0.0,0,0
0.1,6400,15,-1.0,0.0,0,0
0.1,6400,15,-1.0,0.0,0,0
0.1,6400,12,6725.0,1.0,1,2
0.1,6400,12,5243.0,0.98882,2,3
0.1,6400,12,5533.0,0.99987,2,3
0.1,6400,12,6224.0,0.75054,2,3
0.1,6400,12,6256.0,0.264,2,3
0.1,6400,12,5741.0,0.99992,2,3
0.1,6400,12,7106.0,0.93216,1,2
0.1,6400,12,6406.0,0.26443,1,2
0.1,6400,12,5932.0,0.98842,1,2
0.1,6400,12,5384.0,0.97231,1,2
0.1,6400,12,6096.0,0.78565,1,2
0.1,6400,12,5475.0,0.47551,1,2
0.1,6400,12,-1.0,0.99994,0,0
0.1,6400,12,-1.0,0.99968,0,0
0.1,6400,12,-1.0,0.97741,0,0
0.1,6400,12,-1.0,0.95377,0,0
0.1,6400,12,-1.0,0.98932,0,0
0.1,6400,12,-1.0,0.99174,0,0
0.1,6400,12,-1.0,0.99149,0,0
0.1,6400,12,-1.0,1.0,0,0
0.1,6400,12,-1.0,0.59382,0,0
0.1,6400,12,-1.0,0.264,0,0
0.1,6400,12,-1.0,1.0,0,0
0.1,6400,12,-1.0,1.0,0,0
0.1,6400,12,-1.0,0.99994,0,0
0.1,6400,12,-1.0,0.99994,0,0
0.1,6400,12,-1.0,0.99981,0,0
0.1,6400,12,-1.0,0.9996,0,0
0.1,6400,12,-1.0,0.99889,0,0
0.1,6400,12,-1.0,0.98921,0,0
0.1,6400,12,-1.0,0.98879,0,0
0.1,6400,12,-1.0,0.96908,0,0
0.1,6400,12,-1.0,0.93351,0,0
0.1,6400,12,-1.0,0.91414,0,0
0.1,6400,12,-1.0,0.24566,0,0
0.1,6400,12,-1.0,0.0,0,0
0.1,6400,12,-1.0,0.0,0,0
0.1,6400,12,-1.0,0.0,0,0
0.1,6400,16,6930.0,0.12812,1,2
0.1,6400,16,6676.0,0.99959,2,3
0.1,6400,16,7086.0,0.83401,2,3
0.1,6400,16,6482.0,0.97853,1,2
0.1,6400,16,6105.0,0.88688,1,2
0.1,6400,16,5130.0,0.22069,1,2
0.1,6400,16,-1.0,0.99474,0,0
0.1,6400,16,-1.0,0.99853,0,0
0.1,6400,16,-1.0,0.98337,0,0
0.1,6400,16,-1.0,0.83401,0,0
0.1,6400,16,-1.0,0.01352,0,0
0.1,6400,16,-1.0,0.99941,0,0
0.1,6400,16,-1.0,0.99815,0,0
0.1,6400,16,-1.0,0.99334,0,0
0.1,6400,16,-1.0,0.11501,0,0
0.1,6400,16,-1.0,0.97609,0,0
0.1,6400,16,-1.0,0.96912,0,0
0.1,6400,16,-1.0,0.85683,0,0
0.1,6400,16,-1.0,0.78992,0,0
0.1,6400,16,-1.0,0.76127,0,0
0.1,6400,16,-1.0,0.3342,0,0
0.1,6400,19,6830.0,0.99228,2,3
0.1,6400,19,7506.0,1.0,1,2
0.1,6400,19,6867.0,0.99984,1,2
0.1,6400,19,5610.0,0.99191,2,3
0.1,6400,19,-1.0,1.0,0,0
0.1,6400,19,6106.0,0.75642,1,2
0.1,6400,19,7366.0,0.26387,1,2
0.1,6400,19,6470.0,0.96413,1,2
0.1,6400,19,-1.0,0.99811,0,0
0.1,6400,19,-1.0,0.99316,0,0
0.1,6400,19,-1.0,0.98327,0,0
0.1,6400,19,-1.0,0.96838,0,0
0.1,6400,19,-1.0,0.64257,0,0
0.1,6400,19,-1.0,0.87146,0,0
0.1,6400,19,-1.0,0.40385,0,0
